"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
59.4700000000075,-15.6372874087555,-20.7450741170101,36.3823615257656
59.4800000000075,-15.4221365669589,-20.9260758563751,36.348212423334
59.4900000000075,-15.2043305046671,-21.1066600948941,36.3109905995612
59.5000000000075,-14.9830389770361,-21.2852955139976,36.2683344910337
59.5100000000076,-14.7580308546903,-21.4598525140891,36.2178833687793
59.5200000000076,-14.5295293646755,-21.6286829507858,36.1582123154613
59.5300000000076,-14.3034125072767,-21.8150443274884,36.118456834765
59.5400000000076,-14.076783187498,-22.0089801117055,36.0857632992035
59.5500000000076,-13.8461755226828,-22.1965115057497,36.0426870284325
59.5600000000076,-13.6119196676473,-22.3798082255436,35.9917278931909
59.5700000000076,-13.3747450493464,-22.5617724649554,35.9365175143017
59.5800000000076,-13.1360157612913,-22.743678478819,35.8796942401103
59.5900000000076,-12.8954279273276,-22.9277220798838,35.8231500072114
59.6000000000076,-12.6524823850909,-23.1147669767395,35.7672493618304
59.6100000000076,-12.4071285858892,-23.3031666742365,35.7102952601257
59.6200000000076,-12.1597229548442,-23.4903549856672,35.6500779405114
59.6300000000076,-11.9096236968327,-23.6746541084506,35.5842778052833
59.6400000000076,-11.6585169912446,-23.8572912061877,35.5158081974323
59.6500000000076,-11.4076876746155,-24.0398747457936,35.4475624204091
59.6600000000076,-11.1573116194399,-24.2233054100329,35.3806170294727
59.6700000000076,-10.9069772415398,-24.406962820775,35.3139400623148
59.6800000000076,-10.6554340570397,-24.5888947667311,35.2443288237708
59.6900000000076,-10.4023328344201,-24.7695484807215,35.1718813151416
59.7000000000076,-10.1481755572078,-24.9468851468488,35.0950607040566
59.7100000000076,-9.89384741591433,-25.1181679983481,35.0120154142624
59.7200000000076,-9.6399652645521,-25.281463219418,34.9214284839701
59.7300000000076,-9.38363693770275,-25.4657177623343,34.8493547000371
59.7400000000076,-9.12522148358526,-25.650925945263,34.7761474288483
59.7500000000076,-8.8660912661533,-25.8302268646542,34.6963181308075
59.7600000000076,-8.60660527588502,-26.0058984912043,34.6125037670893
59.7700000000076,-8.3468726033315,-26.1801593294193,34.5270319327508
59.7800000000076,-8.08732869441213,-26.3515158077782,34.4388445021903
59.7900000000076,-7.82666375011212,-26.5237668476291,34.3504305977412
59.8000000000076,-7.56494967843836,-26.6980580843393,34.2630077627776
59.8100000000076,-7.30281244283397,-26.8723860411603,34.1751984839942
59.8200000000076,-7.04053165242045,-27.0446890405917,34.0852206930121
59.8300000000076,-6.77712136518379,-27.2135853004753,33.9907066656591
59.8400000000077,-6.51369786450282,-27.3807979205884,33.8944957850913
59.8500000000077,-6.25032736991887,-27.5482225407642,33.798549910683
59.8600000000077,-5.98675670955195,-27.716778584519,33.7035352940709
59.8700000000077,-5.7229349218055,-27.8856199274806,33.6085548492861
59.8800000000077,-5.45912449144906,-28.0531683559033,33.5122928473524
59.8900000000077,-5.19632921591219,-28.2190731943726,33.4154024102848
59.9000000000077,-4.93542954389353,-28.3805277542946,33.3159572981881
59.9100000000077,-4.67691494703342,-28.5349345122075,33.2118494592409
59.9200000000077,-4.42087175431644,-28.6802783047722,33.1011500590887
59.9300000000077,-4.15754726500276,-28.8552644149144,33.0128116799171
59.9400000000077,-3.89576953571378,-29.0244817356729,32.9202512713867
59.9500000000077,-3.63648043057208,-29.1867338247844,32.8232142553565
59.9600000000077,-3.37950214091795,-29.3443542638707,32.7238564047887
59.9700000000077,-3.12409788774294,-29.4999078822177,32.6240057699607
59.9800000000077,-2.86930459891562,-29.6528910373462,32.5221956362618
59.9900000000077,-2.61498038874639,-29.8072502867722,32.4222306755186
60.0000000000077,-2.36197575128327,-29.962627696349,32.3246034476323
60.0100000000077,-2.11115856471826,-30.1169637719345,32.2281223366527
60.0200000000077,-1.8630842160013,-30.2679561622165,32.1310403782178
60.0300000000077,-1.61577136975529,-30.414995528699,32.0307668984542
60.0400000000077,-1.37117454993791,-30.5593220795177,31.9304966294556
60.0500000000077,-1.12884573576731,-30.7030948299486,31.8319405657159
60.0600000000077,-0.888268137679279,-30.8474064025295,31.7356745402088
60.0700000000077,-0.649322865830156,-30.9909636731636,31.6402865389938
60.0800000000077,-0.412457178968445,-31.1317629641924,31.5442201431609
60.0900000000077,-0.177825079124136,-31.2695719735729,31.447397052697
60.1000000000077,0.0539534617636803,-31.401045677082,31.3470922153183
60.1100000000077,0.280352048971437,-31.5222841214776,31.2419320725062
60.1200000000077,0.501586288991334,-31.6356966600185,31.1341103710272
60.1300000000077,0.728191885915623,-31.7809373401502,31.0527454542345
60.1400000000077,0.949978484958207,-31.9152567741618,30.9652782892035
60.1500000000077,1.16786468181547,-32.040753911748,30.8728892299325
60.1600000000077,1.38340020533431,-32.1604850721244,30.7770848667901
60.1700000000078,1.59793276247199,-32.2769563644044,30.6790236019324
60.1800000000078,1.81146474561582,-32.3901876378805,30.5787228922647
60.1900000000078,2.0250717001416,-32.5045884788406,30.479516778699
60.2000000000078,2.23903242565321,-32.6198235614103,30.3807911357571
60.2100000000078,2.45273389443374,-32.7334459377959,30.2807120433622
60.2200000000078,2.66577718502624,-32.8428646592352,30.1770874742089
60.2300000000078,2.87907435175538,-32.9479756786717,30.0689013269163
60.2400000000078,3.09204741964994,-33.0509759242785,29.9589285046285
60.2500000000078,3.30502186126468,-33.153850322625,29.8488284613603
60.2600000000078,3.51805666341135,-33.2569529200955,29.7388962566842
60.2700000000078,3.73078887332555,-33.3582618996617,29.6274730263362
60.2800000000078,3.94344521484456,-33.4562698606339,29.5128246457893
60.2900000000078,4.15718950813353,-33.5506903996772,29.3935008915437
60.3000000000078,4.37166977188047,-33.6395803762951,29.2679106044146
60.3100000000078,4.58565526729942,-33.7209195782461,29.1352643109467
60.3200000000078,4.79959309458291,-33.8038685015429,29.00427540696
60.3300000000078,5.01717806194742,-33.9078454673124,28.8906674053649
60.3400000000078,5.23444081436088,-34.0023744232138,28.767933608853
60.3500000000078,5.45228567778162,-34.0900280048172,28.6377423270356
60.3600000000078,5.67118856650644,-34.1740239341948,28.5028353676883
60.3700000000078,5.89028770401476,-34.2560792776937,28.3657915736789
60.3800000000078,6.10827105438869,-34.3361707103597,28.227899655971
