0.000000000000000e+000	2.199923e+002
2.592880968727028e-012	2.199924e+002
5.153884236111445e-012	2.199930e+002
7.789378225269702e-012	2.199916e+002
1.050273470355085e-011	2.199883e+002
1.576209888503831e-011	2.199871e+002
2.072540665412166e-011	2.199827e+002
2.673508071127986e-011	2.199785e+002
3.314108423663442e-011	2.199741e+002
3.948668889746310e-011	2.199762e+002
4.030998246078593e-011	2.199726e+002
4.113327602410878e-011	2.199692e+002
4.195656958743161e-011	2.199658e+002
4.277986315075445e-011	2.199625e+002
4.360315671407729e-011	2.199593e+002
4.442645027740013e-011	2.199562e+002
4.524974384072297e-011	2.020136e+002
1.045249743840723e-009	1.950800e+002
2.045249743840723e-009	1.872983e+002
2.170249743840723e-009	1.765757e+002
2.295249743840723e-009	1.717705e+002
2.420249743840723e-009	1.672082e+002
2.545249743840723e-009	1.626562e+002
2.670249743840723e-009	1.581349e+002
2.795249743840722e-009	1.535840e+002
2.920249743840722e-009	1.489384e+002
3.045249743840722e-009	1.441634e+002
3.170249743840722e-009	1.392477e+002
3.295249743840722e-009	1.341902e+002
3.420249743840722e-009	1.296574e+002
3.545249743840722e-009	1.276113e+002
3.548873802475080e-009	1.260994e+002
3.556121919743797e-009	1.259715e+002
3.559960471033738e-009	1.257787e+002
3.562978593492171e-009	1.256233e+002
3.565766298156046e-009	1.255386e+002
3.566875219647795e-009	1.254474e+002
3.568165074477940e-009	1.254099e+002
3.568653443737817e-009	1.253859e+002
3.568905541985491e-009	1.253553e+002
3.569355325892807e-009	1.253488e+002
3.569462188617615e-009	1.253540e+002
3.569510959348983e-009	1.253744e+002
3.569581548037956e-009	1.254142e+002
3.569602027327186e-009	1.253353e+002
3.569620500298214e-009	1.253389e+002
3.569626258318226e-009	1.252766e+002
3.569628776209152e-009	1.238086e+002
3.569631891317644e-009	1.249143e+002
3.569632745450574e-009	1.264151e+002
3.569633546230600e-009	1.285724e+002
3.569633804555710e-009	6.468037e+001
4.569633804555710e-009	4.466305e+001
5.569633804555710e-009	-9.048500e-001
6.569633804555710e-009	-5.167587e+001
7.569633804555711e-009	-9.905467e+001
8.569633804555711e-009	-1.407197e+002
9.569633804555712e-009	-1.747286e+002
1.056963380455571e-008	-1.995550e+002
1.156963380455571e-008	-2.140380e+002
1.256963380455571e-008	-2.172126e+002
1.356963380455572e-008	-2.082425e+002
1.456963380455572e-008	-1.868311e+002
