"Time [ms]","Moving1.Torque [NewtonMeter] - b='0.5'","Moving1.Torque [NewtonMeter] - b='0.52'","Moving1.Torque [NewtonMeter] - b='0.54'","Moving1.Torque [NewtonMeter] - b='0.56'","Moving1.Torque [NewtonMeter] - b='0.58'","Moving1.Torque [NewtonMeter] - b='0.6'","Moving1.Torque [NewtonMeter] - b='0.62'","Moving1.Torque [NewtonMeter] - b='0.64'","Moving1.Torque [NewtonMeter] - b='0.66'","Moving1.Torque [NewtonMeter] - b='0.68'","Moving1.Torque [NewtonMeter] - b='0.7'","Moving1.Torque [NewtonMeter] - b='0.72'","Moving1.Torque [NewtonMeter] - b='0.74'","Moving1.Torque [NewtonMeter] - b='0.76'","Moving1.Torque [NewtonMeter] - b='0.78'","Moving1.Torque [NewtonMeter] - b='0.8'","Moving1.Torque [NewtonMeter] - b='0.82'","Moving1.Torque [NewtonMeter] - b='0.84'","Moving1.Torque [NewtonMeter] - b='0.86'","Moving1.Torque [NewtonMeter] - b='0.88'","Moving1.Torque [NewtonMeter] - b='0.9'","Moving1.Torque [NewtonMeter] - b='0.92'","Moving1.Torque [NewtonMeter] - b='0.94'","Moving1.Torque [NewtonMeter] - b='0.96'","Moving1.Torque [NewtonMeter] - b='0.98'","Moving1.Torque [NewtonMeter] - b='1'"
1,-1.59007637162141,-2.71658669396043,-3.51965457395679,-4.45356505010885,-2.26419457974128,-1.65478748842597,-0.481715089922628,0.456038057395497,1.88331444637032,2.8455537293172,3.46052995784183,3.71931548718637,3.63703511375195,0.430932929965374,-0.304740759771951,-0.82005438006084,-1.25127542769366,-1.64309827139884,-1.84654976400221,-1.80907556812517,-1.98634541483654,-1.77047997703815,-1.66043795429514,-1.62313791349982,-1.28697107273756,-1.60835871566879
1.1,-0.202226338039566,-1.5745949132701,-2.82298223848339,-4.15894152768925,-2.266545111998,-1.84090175473468,-0.853763259172546,0.186907492242528,1.43608301696886,2.26992698361347,2.71756207479725,2.78955341717702,2.72403795119534,0.0872031915818672,-0.169371478433226,-0.437150451238819,-0.710065453946126,-1.02840627171997,-1.26113035470991,-1.36710359158527,-1.6738930404818,-1.59317579299084,-1.55992305418112,-1.60795006996791,-1.30312889037288,-1.44297767504689
1.2,0.0994725304171084,-0.20540540692945,-0.386633713267133,-0.843495866297727,-0.335853421959715,-0.325892532060853,-0.371647133979695,-0.239639389247442,-0.22275784640018,0.121208686397015,0.624293573305858,0.876123103283356,1.04764995107266,0.101118298868345,0.293496081039612,0.0927309300725847,0.132205337449853,0.0274544858962274,-0.0486885532790256,-0.546498772460288,-0.597808780700863,-0.561537523879031,-0.668422822165218,-0.853716245277794,-0.656250728334454,-0.932869641674766
1.3,0.870623678008858,1.71016209254503,2.62827834593903,3.07590589379532,1.93444703237204,1.41738064321056,0.37433483670083,-0.551832600251299,-1.08982439079454,-1.4650985433404,-1.42318390067836,-1.45278904031304,-1.22216975776339,0.0848128277194212,0.669631880510115,0.747771966999447,1.01746400847974,1.25725963068623,1.46311191601103,1.38616192959225,1.44052491026833,1.4562997341547,1.23603209502878,0.954958055263849,0.986553902016678,0.735643110681915
1.4,1.89201862251063,3.53637586845953,4.47953602108908,4.81741533475101,2.64968468960234,1.89267150985014,0.869259804396577,-0.247032665178615,-1.12915085618132,-2.08505494665093,-2.59186161008205,-3.10576279467368,-3.24625196166073,-0.115493080140438,0.766127002260907,1.02893036751803,1.62980679238073,2.10851661616676,2.44714697211125,2.52271119528855,2.56791175359149,2.52073075319224,2.31066014063773,2.19837435999022,2.25008590563038,2.02069293297407
1.5,2.4961672811115,3.39209148453702,3.61261894776736,3.93627673118888,1.92194395233183,1.6005256121606,1.01642329042167,0.253318375653499,-0.458094482241819,-1.68492955012749,-2.57444866804894,-3.36478417344872,-3.65182293028145,-0.325870350413697,0.539208370751711,0.881880750545064,1.44853198490519,1.86229233642485,2.13811156127528,2.01758021969143,2.1291462656412,2.09929375063827,2.12888218210245,2.1699391739753,2.31905187058346,2.13133772789299
1.6,0.439400552469005,0.841331573771179,1.19958142159805,1.58247418668936,0.889760945887363,1.00042658521591,0.888485741110458,0.445036199638342,0.199959205557902,-0.525495528275156,-0.905576683615477,-1.31775892972861,-1.5874471357695,-0.0291051376398621,0.359442789341597,0.218917458597491,0.44487756356791,0.489175948518549,0.668345191790219,0.797837128154431,0.886521174613512,1.05708578220783,1.17662363253371,1.32564453800818,1.50817320502351,1.3383711385244
1.7,-1.60348645636064,-1.6956280788694,-1.50959743917613,-1.17081037984544,-0.269522488207704,0.064088805959288,0.349941958996398,0.507227196927872,1.0033497192874,1.21551430922909,1.57583823043562,1.76524241696209,1.81043701494745,0.661634218937298,0.255656396443112,-0.167522561496637,-0.538414971585899,-0.772451069007597,-0.704100754598645,-0.580393296882646,-0.425456007872609,-0.20755392581126,-0.082678604896099,0.0548879943989969,0.208464431109238,0.0619076982238679
1.8,-1.62854545837424,-2.45856855433152,-3.20205905832042,-3.82141701040982,-1.72991793605897,-1.20770274727578,-0.343861981634277,0.506527123974423,1.81165253334143,2.60739947879366,3.35750597353266,3.80573405547145,3.9753553291462,0.741621639400093,-0.0306911740254358,-0.67649734922327,-1.15318074761955,-1.52247505048819,-1.6343905255454,-1.59765554687197,-1.56846946313626,-1.40160644614579,-1.29049373547456,-1.09061951863276,-0.944234045425871,-1.00401543511368
1.9,-0.863359571919229,-2.19923021844136,-3.54848370194718,-4.57480716443553,-2.44915911508283,-1.85204047116889,-0.774738227767648,0.509857391252992,1.81425689465425,2.67805261101571,3.26145203068895,3.46351783876256,3.67166688944202,0.22421893252956,-0.276210210931768,-0.696380085462802,-1.0355214599527,-1.4329521289167,-1.72108622093153,-1.92267613827661,-2.11911276853014,-2.0615641708599,-1.9397426837319,-1.75433846877373,-1.55325245680453,-1.60390416141737
2,-0.18255590140827,-0.897149257064798,-1.60904986636386,-2.16840577594505,-0.948726079045778,-0.67533117954214,-0.338556786001403,0.314511867131965,0.585093741385868,1.10124906683242,1.30590692692539,1.52875330759648,1.86193856451542,0.153512262533151,0.0457461752770967,-0.167981470295188,-0.25445419607607,-0.537826533151563,-0.7419535090671,-0.843361984170554,-1.23062571551726,-1.29503780809123,-1.33675835881823,-1.30032857266528,-1.13905534760111,-1.19181487485582
2.1,0.587677441476543,1.15512926496933,1.57279864860152,1.79012604153026,1.38994090372197,0.935034768943326,0.21088207147575,-0.226047619460771,-0.769502290774017,-0.916558000367716,-0.9907674087183,-0.801345558262614,-0.542792047260747,0.256285378867145,0.53088514785976,0.647480811030729,0.787489079147059,0.831955347270687,0.904682621060755,1.04171551251169,0.732867475979952,0.639276160981822,0.439207711094918,0.28652647528602,0.361144490005983,0.166932587433358
2.2,1.59172722567302,3.17236196354463,3.99858295421982,4.47809867567519,2.34216615110345,1.56192425344562,0.628007283501726,-0.329323323795836,-1.15806663289551,-1.75455878526457,-2.30601986876379,-2.55213639228119,-2.76797298950103,0.00310917280409086,0.66290247999267,1.08575698976639,1.56350980835766,1.89121725710755,2.19257520937227,2.20336389863861,2.1884498000871,2.04689991537092,1.90673468523985,1.64352991591556,1.68944288133539,1.50146420127969
2.3,2.91514710398239,3.7257402952719,4.1839033272583,4.60805367081251,1.97823047895921,1.48545770821161,0.72372913216293,-0.0285473565861384,-0.961435697299273,-1.79149355763283,-2.63962240764088,-3.27409542773349,-3.66704382686918,-0.246737402805613,0.41788835191872,0.89484422743453,1.56075281647767,2.01277223648048,2.34238271493948,2.33490468896877,2.40869097589133,2.34158860897979,2.46511098586201,2.28392523355345,2.59996377623178,2.30543050601298
2.4,2.46305875609033,2.58786391107051,2.54852775298445,2.74822259672141,1.22406190496715,1.11313292952585,0.705697432314722,0.297179809341798,-0.468483742359069,-1.09752513305747,-1.6628470056545,-2.08619861269264,-2.32065566223706,-0.0300532030745319,0.310247065511974,0.506916290311559,0.968457175591162,1.10466578225392,1.30144510446665,1.38279410385943,1.51596904325813,1.51823405337491,1.80780806692768,1.75196807200484,2.0284056738856,1.8068438762375
2.5,0.144830933485847,0.29595758125113,0.349994817321347,0.491910588839366,0.62271468687206,0.653404673792644,0.489958739851049,0.456619995593516,0.401267960147821,0.530470163242319,0.597430252808289,0.681755559206732,0.649463189810873,0.41647143839463,0.257201711677916,-0.0582912580084972,-0.132908815786296,-0.357164595697562,-0.30054168452431,-0.214990258996674,-0.0872342586617904,-0.0232554112066367,0.270399799220642,0.332459199495353,0.692572773574524,0.407256953125853
2.6,-2.10500984412938,-2.04140185386451,-1.95711799491067,-2.0351602632945,-0.471577855672211,-0.168247257467709,0.240233797236482,0.798049656885753,1.39959587437183,2.29769003920945,2.88028433577815,3.32983240596366,3.2918553165567,0.474504178103064,-0.0997438000485562,-0.703167521356132,-1.15318396160018,-1.51024509543229,-1.55059104224226,-1.5597507909558,-1.4405526520912,-1.4450666765379,-1.18086140991148,-1.16304078791433,-0.739520112191702,-1.02458540028783
2.7,-2.08994854541502,-3.20841565008354,-3.97297639265819,-4.2943605957575,-1.74052725886292,-0.932560098638181,0.113588964182555,1.24390446149394,2.08857229395176,3.05817946848044,3.52388658299868,4.02209469317063,3.91869720787973,0.0737091147314155,-0.482139017877064,-0.946983168628776,-1.32065859996029,-1.71822736617364,-1.85196799201227,-2.04663341591138,-2.14898955593162,-2.42919565217873,-2.05734906699951,-2.03716040855954,-1.47533741642341,-1.76518032183037
2.8,-0.896134801817846,-2.39478066054871,-3.68100545588742,-4.46041691224091,-2.13612503914911,-1.13320899130144,0.0883123277459749,1.26112073687101,1.90469327269964,2.26046179533181,2.15661876451834,2.44540863426938,2.5171511389528,-0.0315997626906152,-0.397003354734467,-0.477142710194887,-0.704470141296208,-1.0018538190389,-1.17434753888619,-1.57836380482541,-1.78863788962436,-2.103484237699,-1.87776143271277,-1.91138267242723,-1.59561183943729,-1.73875281651705
2.9,-0.215179591722614,-0.38448658511791,-0.634731939850484,-0.865671174086396,-0.612997671837613,-0.399911014908307,-0.065324730982825,0.251340966192181,0.262800706064676,0.195857822423385,0.0747153805455364,0.270840041702119,0.533364008018265,0.396079424297429,0.227426973062563,0.381358474178893,0.361018682307219,0.303774289790951,0.333426217369093,0.0171801129034473,-0.096219593797451,-0.465002878109116,-0.456070658870594,-0.541139418943491,-0.416123756270277,-0.550135025221162
3,0.669509111995539,1.81376784910451,2.69462116195654,3.30439128829841,1.49930509977281,0.623551651615842,-0.466210786649295,-1.15552623567576,-1.69975146699471,-1.84860904344545,-1.96677040025696,-1.69557776297294,-1.4662755756252,0.605164594937168,0.685741585880502,1.12296415937525,1.27073428752647,1.55363199254226,1.74301936501103,1.83377651157943,1.80379098154364,1.49952592715612,1.46564427743644,1.21058051317239,1.35767410417429,1.15361716070468
3.1,1.78794148836501,3.34865369265646,4.30860495895019,4.48905523023859,1.64752509111846,0.86659297200879,-0.247421532776717,-1.19590528662497,-2.24312457730941,-2.89066895307209,-3.51120893406491,-3.53084645943683,-3.14314014758467,0.402894704700052,0.875920555356605,1.5345056610106,1.86434308946284,2.16965897360426,2.33809630211611,2.36791359151316,2.36045203744992,2.19695708621342,2.26589573452334,2.13434326157004,2.24656951055557,2.08217964296294
3.2,1.50502473592427,2.06477008656817,2.44861032296141,2.70012730126359,0.685277451467605,0.541663287319226,0.0110413915532949,-0.649857342885016,-1.59925249858026,-2.37081982704419,-3.20530349583152,-3.52754221952645,-3.23895158548136,-0.232794299217028,0.362597943278816,1.14520730307891,1.46729701242757,1.68496467996012,1.70814503487887,1.61981761559431,1.66934871828491,1.68503825034957,1.8370736590688,1.75108776279689,1.89124627747274,1.77913914700716
3.3,-1.07461117440625,-0.746357278850775,-0.233542118399199,0.0524126603475893,-0.125478381219457,0.0260018039518572,-0.0228167489253801,-0.279498100512058,-0.657402596425847,-0.735657166837056,-1.02139431545442,-1.17476497982806,-1.07801524347972,-0.460618420451039,-0.324759571485783,-0.152865115707288,-0.0423262628467987,0.177390518365871,0.223448700579575,0.465842786508487,0.490389506335922,0.575566374619062,0.668034821575758,0.503747005886201,0.647404537608739,0.565729306442618
3.4,-2.40183705194671,-2.97472644687184,-3.1227326218361,-2.9160959620855,-1.04864132515069,-0.810848421526348,-0.551145215145822,-0.10242399581412,0.386881407034897,1.09929828370701,1.47097501367961,1.73721527016928,1.66911040034086,-0.519441477077698,-0.811175106518344,-1.12012940447546,-1.48828121370603,-1.436119047488,-1.47156843813889,-1.23864247441869,-1.05281851327766,-0.837465355115741,-0.735399012288924,-0.917789580147029,-0.640558766095413,-0.752113574292206
3.5,-1.84618469555259,-3.22938286249206,-4.54675682448079,-5.37045238340392,-2.64444259328818,-1.89924175794407,-0.943406925417221,0.134862715891434,1.1224892638436,2.19272119599393,3.02272810381478,3.40139733529097,3.25804002098033,-0.510861064293514,-1.12576736176431,-1.54907181658261,-2.15310635643089,-2.34610315291151,-2.59575225693849,-2.58302929605741,-2.34312140420869,-2.16254440787344,-1.91227650289313,-1.93347714278941,-1.69453657357639,-1.68673477040549
3.6,-0.604084006040547,-2.2331221471903,-3.98323231288544,-4.98023261379419,-2.56801192798595,-2.06045847773379,-1.12668732603819,-0.0472219662715082,0.883108551671353,1.71837688410803,2.3179872877735,2.56018082327798,2.58914172903096,-0.607561315844529,-1.09510315726938,-1.33251668651657,-1.88049571151224,-2.05691631798305,-2.48274197827124,-2.75399006504544,-2.57964610730149,-2.30791018956914,-1.96457659834291,-1.89186509128289,-1.5372042479192,-1.52097225109888
3.7,-0.03590777709736,-0.310147056707659,-1.22874434603983,-1.66656907786289,-0.741274716903346,-0.812767170649504,-0.763387905855476,-0.809973053744979,-0.594488552457649,-0.37664769306961,0.017936404648064,0.390733868277297,0.704649981738923,-0.317225158773518,-0.565483041377507,-0.51969406057981,-0.787488887207404,-0.810064107465957,-1.04997204334952,-1.1628242600249,-1.12561383745606,-0.986868578822466,-0.828192920407493,-0.863384587835403,-0.586396136650862,-0.662804664747008
3.8,0.970262817175664,2.03298361438602,2.26191190439879,2.61507099929138,1.24992028685483,0.431880770465764,-0.330105458298757,-1.11419104911163,-1.70196094796005,-2.12343372442688,-2.29759199910421,-2.16234197751091,-1.89270551035034,-0.275124963580491,-0.0927434937200836,0.256472951723067,0.398569040049448,0.708388430199222,0.703132426233092,1.05233761451532,0.923044075852542,0.913416317798394,0.730606129843326,0.430122242238877,0.538304378958761,0.35759748485577
3.9,1.79619555713219,3.3477529021487,4.22830731125598,4.56544990853272,1.63954372091726,1.00509265486599,0.372920070333691,-0.563006010398772,-1.67881478224105,-2.62205891264518,-3.38078511889205,-3.6932247386248,-3.7156201602641,-0.335004120834568,-0.0210065345120557,0.736999345857532,1.13281457583465,1.63118543138794,1.91471839532447,2.22118516156238,2.19769522969645,2.02780913243521,1.796738790314,1.51614057170449,1.4573410437849,1.28264576137241
4,1.64063655257135,2.74591339997517,3.46946534886453,3.72324306454255,1.24447736089946,0.860388879435198,0.535155019097284,-0.105737080665506,-1.06592917771981,-2.08297554525458,-3.04615043940022,-3.51909329500704,-3.76972780243789,-0.437225329389429,-0.178501406829115,0.452478629307276,0.954279435506986,1.37927031235956,1.73371250826079,1.89628767219519,1.80321938735844,1.60345750401907,1.53943062571614,1.55416094443253,1.54189691645915,1.39161177357969
4.1,-0.519807506012506,0.343063709446965,0.939957610927534,1.38922304670173,0.482970875331987,0.420280168316958,0.378076942445925,0.0856702101123417,-0.372068595789353,-0.828075652258066,-1.26045340213169,-1.50790669565133,-1.71846887759081,-0.247762915207927,-0.322615546029432,-0.0909802554842452,0.0775306134093898,0.0145827782259505,0.306288453469735,0.336161566708633,0.229595123774225,0.161589768645002,0.304546687578311,0.409629589962137,0.508346685342526,0.410706818492893
4.2,-2.36074429851383,-2.22548861726639,-1.84297419191018,-1.43568937951564,-0.54164439916658,-0.436170432600834,-0.0874008143411573,0.234110023780976,0.533823607862155,0.890279102622074,1.20097219226557,1.46531740554877,1.42666723013814,-0.00450673305340117,-0.298321424449095,-0.847604091508175,-0.99308113247422,-1.48221244246277,-1.38936054852732,-1.19505692522334,-1.26065802042552,-1.25339738735877,-1.06653967196089,-0.918845541399179,-0.799101976119083,-0.892579289136402
4.3,-2.16821040687709,-3.26278536585405,-4.0104700381347,-4.44798441615167,-2.04415433915073,-1.54880739415318,-0.582816337317724,0.422126733876224,1.44997238101977,2.43581021895999,3.13640680880386,3.45303986132548,3.36109920578219,-0.0589762830983436,-0.5620753925699,-1.28785419970642,-1.61738890869792,-2.26160700015396,-2.30304179038242,-2.01669376435141,-2.18589442811359,-2.21215695632653,-1.96074214243293,-1.76114502756209,-1.64409991606504,-1.69266641790431
4.4,-0.923053781292442,-2.65646938670625,-4.23757173754134,-5.12537524912418,-2.74899446108987,-2.38732380560473,-1.2199258258686,0.0542722414277829,1.30939208698685,2.25956975415748,3.00090254491591,3.36472497400685,3.2723355049713,-0.296508127496227,-0.728847405595237,-1.20773972426998,-1.38361689517961,-1.99775608599353,-2.08526567581593,-2.26701293130031,-2.56452413997935,-2.69013550880334,-2.42298497224515,-2.19085387450118,-2.05648158007858,-2.07859766594436
4.5,-0.320279134840737,-1.02974770079141,-1.82633195149371,-2.68699663287087,-1.56352245902924,-1.5041609452834,-1.01383363910254,-0.565337871688514,-0.019132036555724,0.503067222431894,1.0517564635117,1.33496040260168,1.42830616736402,-0.379615300430109,-0.476109298112271,-0.621025059880804,-0.589331145033582,-1.00390983999254,-0.953352406975466,-1.13378642033479,-1.4802531083469,-1.66761667393156,-1.53775148291925,-1.45963664212589,-1.3735459910323,-1.41660818154166
4.6,0.464591323008246,1.00191023875112,1.1687856024919,1.04183348703525,0.609948215962157,0.415191256305786,-0.202061375339262,-0.762600002713122,-1.38319265964713,-1.63514047826726,-1.47380927695929,-1.22319510691895,-0.968375212675775,-0.0512803667396887,0.235587109742187,0.318211441389779,0.552861385908443,0.48465495211235,0.721169656411002,0.748698503767492,0.551268561617729,0.368246089060833,0.24735789481238,0.113765861580824,0.0580669873902616,0.0628488512358549
4.7,1.12784375226454,2.93747496378597,3.80563358679328,4.09352535090163,1.98719065926722,1.47881093245892,0.266800433669224,-0.778110672361695,-1.98674430213619,-2.73398465985743,-3.15193860346475,-3.22369681601154,-3.15888630478408,-0.162600494957928,0.489988106738227,0.895308697924242,1.47944316720114,1.65862516999478,2.10000497500964,2.35445094885962,2.23757154376288,2.09504780281904,1.81782736945637,1.69192915538886,1.60821086889886,1.63772494987092
4.8,1.80151932260621,3.21297828331829,4.02867830624104,4.21240092645627,1.45630062230104,1.13835423645277,0.469319200899839,-0.241978460470161,-1.40100528779721,-2.39877767510098,-3.22263331053267,-3.72754556611026,-3.91775726203034,-0.309463535571179,0.261090388830875,0.817286216154612,1.46314770663501,1.83096482263548,2.21412626938112,2.28276019245067,2.26182711980547,2.25132500242888,2.0950383405786,2.08887673236933,2.15018209708324,2.15571563710357
4.9,0.913605202663744,1.59608059724871,2.03089632371029,2.13824872276444,0.461463087629549,0.514450907159691,0.448703667487098,0.307146314303329,-0.36498324396314,-1.15216771811973,-1.62328828091512,-2.11307510796734,-2.34132012462285,-0.0668101941537184,0.0835343467540931,0.362455416058782,0.628278463781006,0.851086712040154,0.933698796452594,1.04857890255959,1.20149361794702,1.30169825477911,1.35701217069969,1.51893828338639,1.61947450724007,1.55420436462331
5,-1.50233507004867,-1.19280308884022,-0.840609592562345,-0.661380347618862,-0.17483605184714,-0.121618514403379,0.0507213713082259,0.368906037630557,0.384981362019822,0.390168500118134,0.655083436565544,0.753418974553805,0.624967380449369,0.488903628867186,-0.0829629512247672,-0.119743165857463,-0.443586433707097,-0.479733012011775,-0.50504754691266,-0.20942873647222,-0.11070418164851,0.00806732841982487,0.153757595814745,0.377528292710268,0.436463644843225,0.259720298475647
5.1,-2.58053296347819,-3.11683240380154,-3.44150124827758,-3.53177077923085,-1.38098919020454,-1.16700919898792,-0.457905768385304,0.495545788941301,1.3546569151102,1.9477794165546,2.7863327281338,3.10786291311183,2.99609454780008,0.606411047363943,-0.276074535725711,-0.638008982070158,-1.26156914794552,-1.5627586725327,-1.77085048742527,-1.57175830109139,-1.50361383970528,-1.34775934617887,-1.28337079260179,-1.01039212799975,-1.0071436008028,-1.1569428889566
5.2,-1.63721694204234,-2.97001340449971,-4.1042573346404,-5.0506103100271,-2.71581415384557,-2.14723325147257,-0.826273439409749,0.569277669014599,1.92013405011464,2.85261960649654,3.4936738280984,3.67762265506308,3.55216089607346,0.312609124095428,-0.346977277597881,-0.632670462496403,-1.13351028303225,-1.55100790671576,-1.94638136617323,-1.93685197893131,-2.0852278132952,-2.00060644706169,-1.96220062252294,-1.64880967651744,-1.64044961405045,-1.76761152351617
5.3,-0.158723132446883,-1.28673076057238,-2.43600313215187,-3.32904882031319,-1.84059354195625,-1.75809190084717,-0.908921259697616,-0.161437177024899,0.867753791719883,1.74619712860457,2.08297856503958,2.25704388966089,2.38361974907322,0.0956561409012324,-0.107288262021458,-0.251366541944745,-0.570433040914268,-0.825130208590637,-1.29226603827828,-1.532927845545,-1.68003909971029,-1.6719931167509,-1.77456200918811,-1.54951789468743,-1.55274980724012,-1.64815089390381
5.4,0.482384792792707,0.741317723145578,0.788002341041132,0.632293768274371,0.563858603139009,0.32598818643538,0.0253474341995312,-0.738649252205723,-0.779149143692035,-0.514124704695379,-0.187129486160683,-0.00839568101186317,0.230581226177139,0.230436756728783,0.436004814648829,0.488528720085227,0.38344331502259,0.407458971061151,0.245502132190201,0.0240713933937192,0.0484719802934864,0.0095647135970344,-0.286428067887454,-0.231335617435782,-0.362740608572326,-0.46908186894494
5.5,1.31014517306308,2.61658176614849,3.60390699374643,4.03935847969688,2.40098136949407,1.93599627073489,0.781055298939828,-0.491254323624185,-1.23935020837865,-1.85116509014005,-2.06684179112976,-2.36234560425768,-2.29528838393087,0.0123887145958819,0.554175920740754,0.845868806869603,1.05264920850712,1.41082478316537,1.51521649785469,1.70881338004181,1.7042329932758,1.64773198338593,1.32047993345874,1.2347154109579,1.0769874429253,0.970104900732968
