"Time [ms]","InducedVoltage(PhaseA) [V]","InducedVoltage(PhaseB) [V]","InducedVoltage(PhaseC) [V]"
7.50999999999986,-232.417947587012,63.6727145640115,167.104332662577
7.51999999999986,-232.06498631735,62.2334839193106,168.178536564795
7.52999999999986,-231.703144713272,60.7920177234378,169.246586679872
7.53999999999986,-231.332792316906,59.3495538634081,170.307776472794
7.54999999999986,-230.953179061469,57.9039767413525,171.363144208686
7.55999999999986,-230.563744418084,56.4557479028283,172.411895005492
7.56999999999986,-230.164518751043,55.0052010744817,173.453811050472
7.57999999999986,-229.755754279073,53.5524921384534,174.489048092047
7.58999999999986,-229.337776567155,52.0978081955281,175.517696019395
7.59999999999986,-228.910966499378,50.6413463632005,176.540025397148
7.60999999999986,-228.475625063367,49.1833913203343,177.556250060751
7.61999999999986,-228.031240870193,47.7250169157395,178.566166330935
7.62999999999986,-227.577975294568,46.2642683781544,179.568821430176
7.63999999999986,-227.116142571895,44.8017352813745,180.564653175808
7.64999999999986,-226.645722174841,43.3376142978281,181.554110715149
7.65999999999986,-226.166491531198,41.8718244814986,182.538042505936
7.66999999999986,-225.678401741614,40.4041879298433,183.517732745242
7.67999999999986,-225.181678175711,38.934911887889,184.490253746983
7.68999999999985,-224.676401667831,37.4639119250841,185.456351264701
7.69999999999985,-224.144177017285,35.9898383270052,186.40873372367
7.70999999999985,-223.616842152,34.515805110874,187.3590889449
7.71999999999985,-223.08600589411,33.0413393061724,188.303316961508
7.72999999999985,-222.546187542239,31.5660112661431,189.239904567873
7.73999999999985,-221.996983188527,30.0897573336845,190.169075415453
7.74999999999985,-221.438136483296,28.6124804487309,191.090493182161
7.75999999999985,-220.869576666863,27.1341402055203,192.004130461171
7.76999999999985,-220.291433983186,25.6547166457954,192.910071593033
7.77999999999985,-219.705454925698,24.1752579248189,193.809017080931
7.78999999999985,-219.109798981962,22.6944924497707,194.700419990546
7.79999999999985,-218.504727051125,21.2127594626132,195.583803209387
7.80999999999985,-217.891002610743,19.730432554188,196.459142338551
7.81999999999985,-217.268836334697,18.2476197375714,197.327048681184
7.82999999999985,-216.638298664537,16.7643725731526,198.187601687416
7.83999999999985,-215.999427301611,15.2807918406161,199.040809790557
7.84999999999985,-215.352235198216,13.7967991856391,199.886712248742
7.85999999999985,-214.69776424119,12.3136699801629,200.726449567695
7.86999999999985,-214.03469780307,10.8294175557244,201.55800358389
7.87999999999985,-213.362461434077,9.34448758583284,202.381091961765
7.88999999999985,-212.681298964629,7.85934418017775,203.19600643468
7.89999999999985,-211.991363646841,6.37409359283136,204.0028580822
7.90999999999985,-211.292924306519,4.88891557301474,204.801894849363
7.91999999999985,-210.586313013661,3.40399997466045,205.593354778702
7.92999999999985,-209.871761385894,1.91946002872645,206.377522063889
7.93999999999984,-209.148887693855,0.435715104252221,207.152899136262
7.94999999999984,-208.417408961151,-1.04760234957424,207.920548314902
7.95999999999984,-207.678085146909,-2.53057491796937,208.680601874561
7.96999999999984,-206.931037648467,-4.01325901538963,209.432885867278
7.97999999999984,-206.176331129285,-5.49587250897043,210.177384954249
7.98999999999984,-205.41404661282,-6.9785076908635,210.91409312336
7.99999999999984,-204.644297186346,-8.46136638125716,211.642990159641
8.00999999999984,-203.867154893339,-9.94459947990523,212.364083357963
8.01999999999984,-203.065442445979,-11.4255579190647,213.06576805537
8.02999999999984,-202.265050365319,-12.9062585905504,213.766432445422
8.03999999999984,-201.463004774138,-14.3868816966597,214.462753132721
8.04999999999984,-200.653299032763,-15.8666382017558,215.150382202856
8.05999999999984,-199.835623593667,-17.3454868100609,215.829118903033
8.06999999999984,-199.009700326594,-18.8233966313067,216.498862148229
8.07999999999984,-198.17536434861,-20.3003783999234,217.159619927895
8.08999999999984,-197.332655401594,-21.7764193861547,217.811535711851
8.09999999999984,-196.484792512053,-23.2516509831526,218.455564122269
8.10999999999984,-195.62671091311,-24.7256622063874,219.090952360615
8.11999999999984,-194.759284577786,-26.1984687871974,219.71717488464
8.12999999999984,-193.884242781753,-27.6700237487104,220.33465383102
8.13999999999984,-193.001826410261,-29.140372498504,220.943643820148
8.14999999999984,-192.112145707066,-30.6094515504951,221.544299224397
8.15999999999984,-191.215308214793,-32.0773002505825,222.136667744466
8.16999999999984,-190.311281143546,-33.5438793998,222.720763872128
8.17999999999984,-189.399565290255,-35.0074477916351,223.297844055639
8.18999999999983,-188.481311541144,-36.4704032002672,223.865684750488
8.19999999999983,-187.55550785074,-37.9324959823124,224.423888538408
8.20999999999983,-186.621727609607,-39.3930558044098,224.972917170829
8.21999999999983,-185.679940262584,-40.8520870931794,225.51288984026
8.22999999999983,-184.730214476372,-42.3095260530304,226.044061498146
8.23999999999983,-183.772738864246,-43.7653383714653,226.566717627258
8.24999999999983,-182.807704953375,-45.2194590606914,227.081242845314
8.25999999999983,-181.836318000222,-46.6716038246051,227.587101355117
8.26999999999983,-180.859473252071,-48.1217392525934,228.083902411019
8.27999999999983,-179.876875397383,-49.5699105955205,228.572057455148
8.28999999999983,-178.888358766344,-51.0160636581991,229.051487501677
8.29999999999983,-177.893578553337,-52.4601602308272,229.522236590327
8.30999999999983,-176.892153067509,-53.9026767032824,229.984280781961
8.31999999999983,-175.883711977898,-55.3438489758029,230.437725290653
8.32999999999983,-174.867938857104,-56.7838048962599,230.882675600366
8.33999999999983,-173.819447780266,-58.219700493034,231.308242585884
8.34999999999983,-172.775835015554,-59.6548457272916,231.730100612029
8.35999999999983,-171.737564255725,-61.0888928047393,232.147851987519
8.36999999999983,-170.693373082686,-62.5204735775764,232.556493866065
8.37999999999983,-169.642762813382,-63.9495738311957,232.955833939721
8.38999999999983,-168.584954070988,-65.3761467201364,233.345719854522
8.39999999999983,-167.519242941949,-66.8003024509867,233.726081168276
8.40999999999983,-166.445278777166,-68.2220960502022,234.096911564646
8.41999999999983,-165.364455685146,-69.6415643111237,234.459387394301
8.42999999999982,-164.274361792183,-71.0590903872599,234.812373188656
8.43999999999982,-163.176409451421,-72.4743288838425,235.155296986321
8.44999999999982,-162.072194035578,-73.8871584670175,235.488809183192
8.45999999999982,-160.962710548551,-75.2975310407245,235.813070650571
8.46999999999982,-159.847725243395,-76.7054565299907,236.128194719701
8.47999999999982,-158.726999604114,-78.1108537547537,236.43419354631
8.48999999999982,-157.600376416916,-79.5136673842289,236.731106496971
8.49999999999982,-156.467856565323,-80.9126694538365,237.020490141537
8.50999999999982,-155.328949575867,-82.3095244679217,237.300124895033
8.51999999999982,-154.183408038105,-83.7039693802943,237.569419929885
8.52999999999982,-153.031234847067,-85.0950981495568,237.829236900175
8.53999999999982,-151.872478841675,-86.4829260438626,238.079717615329
8.54999999999982,-150.707304050968,-87.8673466502167,238.321084856735
8.55999999999982,-149.536041032061,-89.2483181375303,238.553721115221
8.56999999999982,-148.358912607233,-90.6258741005528,238.777990721511
8.57999999999982,-147.176267718568,-92.0005351171649,238.993841472479
8.58999999999982,-145.989131478108,-93.3727552950514,239.199385478518
8.59999999999982,-144.797187471246,-94.7423125532143,239.395224876596
8.60999999999982,-143.600231574165,-96.11027934191,239.581569916956
8.61999999999982,-142.398150405576,-97.4800911136053,239.758700310305
8.62999999999982,-141.190306092404,-98.8474808359174,239.926371249626
8.63999999999982,-139.976282990545,-100.211291665764,240.08467517501
8.64999999999982,-138.755979533889,-101.571731556671,240.233807312058
8.65999999999982,-137.517053056113,-102.912768656743,240.370574649155
8.66999999999982,-136.278685473151,-104.252790853149,240.500308916444
8.67999999999981,-135.042819280029,-105.597919240069,240.622721186019
8.68999999999981,-133.802062571114,-106.939184432231,240.73554048394
8.69999999999981,-132.556073063472,-108.276125617107,240.838665379819
8.70999999999981,-131.304528159226,-109.608521329735,240.932030244984
8.71999999999981,-130.047101149533,-110.936232230674,241.015573269279
8.72999999999981,-128.783571509178,-112.259076152849,241.089426546832
8.73999999999981,-127.514234287512,-113.577019005889,241.155067485256
8.74999999999981,-126.238830537584,-114.889773961285,241.210888887785
8.75999999999981,-124.958332993874,-116.198063755507,241.256160558471
8.76999999999981,-123.673426147525,-117.50200466456,241.291793857164
8.77999999999981,-122.384320868024,-118.801714316291,241.318017872694
8.78999999999981,-121.091023792463,-120.097250313578,241.335051373925
8.79999999999981,-119.79341601695,-121.388657706412,241.342950747343
8.80999999999981,-118.491379719426,-122.675960489227,241.341706694551
8.81999999999981,-117.184639332957,-123.958729673401,241.331742576253
8.82999999999981,-115.873183363752,-125.236905718612,241.312925658997
8.83999999999981,-114.557093066336,-126.510246508288,241.284129099376
8.84999999999981,-113.236305985054,-127.778407522544,241.245316840565
8.85999999999981,-111.910907278245,-129.040408282294,241.196402512619
8.86999999999981,-110.581226279266,-130.297466132789,241.137628758563
8.87999999999981,-109.24754623084,-131.549529118635,241.069166224862
8.88999999999981,-107.910098222774,-132.796757666515,240.991311696286
8.89999999999981,-106.569237516319,-134.03942352358,240.904556732337
8.90999999999981,-105.224384004476,-135.276830061082,240.810140973817
8.9199999999998,-103.875491632283,-136.508939712399,240.707715274055
8.9299999999998,-102.522649626058,-137.736001573574,240.597005820252
8.9399999999998,-101.165771107203,-138.958184905225,240.477602407272
8.9499999999998,-99.8048139759788,-140.175632421796,240.348988140753
8.9599999999998,-98.4397786967406,-141.388525628511,240.210760036167
8.9699999999998,-97.0706689373602,-142.597018821328,240.062637815835
8.9799999999998,-95.6936333707747,-143.791395992093,239.887052823177
8.9899999999998,-94.3151349554638,-144.982303060837,239.706718843449
8.9999999999998,-92.9365367502766,-146.17433723762,239.529859865944
9.0099999999998,-91.5547689487095,-147.360692785348,239.344176868529
9.0199999999998,-90.1695873774588,-148.541089938709,239.149255958962
9.0299999999998,-88.7807571822496,-149.715317622978,238.944624596447
9.0399999999998,-87.3881116052078,-150.883270741092,238.72988403872
9.0499999999998,-85.9916546825823,-152.044961240838,238.504787991714
9.0599999999998,-84.5922322171899,-153.200394578523,238.268641204612
9.0699999999998,-83.18921792001,-154.350043063628,238.022083249513
9.0799999999998,-81.7826147332112,-155.493731288564,237.766317000547
9.0899999999998,-80.373248389054,-156.631363601761,237.501456343198
9.0999999999998,-78.9612886335611,-157.763046925341,237.227781131445
9.1099999999998,-77.5467182995981,-158.888812777264,236.945420079745
9.1199999999998,-76.1294462976625,-160.008637981668,236.654279671625
9.1299999999998,-74.7093711678082,-161.122484979698,236.354220377583
9.1399999999998,-73.2869993509966,-162.230750299158,236.045849254562
9.1499999999998,-71.8618718833497,-163.333264684556,235.727979406157
9.1599999999998,-70.433532804598,-164.428927753091,235.399964795919
9.16999999999979,-69.0024067752704,-165.517768508539,235.06238470094
9.17999999999979,-67.5685766056699,-166.599827444414,234.715360807779
9.18999999999979,-66.1321932794612,-167.675282754559,234.359095827818
9.19999999999979,-64.6934072018823,-168.745043990459,233.993778816699
9.20999999999979,-63.2522459709017,-169.811259834729,233.619462377886
9.21999999999979,-61.8091681676813,-170.871051993404,233.236447457496
9.22999999999979,-60.3643960572442,-171.925537779771,232.843718303624
9.23999999999979,-58.9179804820872,-172.974243287299,232.44180762807
9.24999999999979,-57.4697762450893,-174.017141141336,232.031027485217
9.25999999999979,-56.0194981290563,-175.053811532655,231.611321223511
9.26999999999979,-54.5669096105927,-176.083231459034,231.18276979468
9.27999999999979,-53.1116810254861,-177.106246049652,230.745309885487
9.28999999999979,-51.6536224808239,-178.122854563395,230.298934177314
9.29999999999979,-50.1891812485833,-179.117700670695,229.83707791283
9.30999999999979,-48.7237177439148,-180.106801444535,229.366846587813
9.31999999999979,-47.2604113013642,-181.10206897618,228.89324509785
9.32999999999979,-45.7960558467863,-182.09050048611,228.410655022528
9.33999999999979,-44.330513742824,-183.07170739596,227.918949035487
9.34999999999979,-42.8634723662891,-184.045332992555,227.418101366762
9.35999999999979,-41.3948057883584,-185.011036622179,226.908034797584
9.36999999999979,-39.9242703114533,-185.968156072897,226.388802340392
9.37999999999979,-38.4521704004603,-186.917153055038,225.861607210759
9.38999999999979,-36.9777537498228,-187.858533217644,225.325290276801
9.39999999999979,-35.5015461816877,-188.792479331501,224.778973531896
9.40999999999978,-34.0244347768914,-189.719122860771,224.223888609036
9.41999999999978,-32.5465781879364,-190.638706126628,223.660240113278
9.42999999999978,-31.067970123505,-191.551378905669,223.088066264795
9.43999999999978,-29.5884821991887,-192.457175560468,222.507340769484
9.44999999999978,-28.1079541648022,-193.35604511555,221.917993122654
9.45999999999978,-26.6272043618787,-194.248993739315,221.320206762114
9.46999999999978,-25.1453860681539,-195.134502829858,220.714020056341
9.47999999999978,-23.6617283983165,-196.011007399477,220.098815370677
9.48999999999978,-22.1771104062296,-196.879425279345,219.474658671309
9.49999999999978,-20.6916328971241,-197.739756221024,218.841664491283
9.50999999999978,-19.205440882808,-198.591769452022,218.199970270033
9.51999999999978,-17.7185401243951,-199.436230730252,217.549716337759
9.52999999999978,-16.2311344346688,-200.273486296029,216.891005432479
9.53999999999978,-14.7432656912028,-201.104423503465,216.223334046203
9.54999999999978,-13.2557814287171,-201.927896112758,215.547568641425
9.55999999999978,-11.7685297222003,-202.743079693507,214.864535291626
9.56999999999978,-10.2808961018108,-203.550552953216,214.173629658654
9.57999999999978,-8.79239475906624,-204.350191608471,213.47462342502
9.58999999999978,-7.30256957393593,-205.141932243569,212.767365130193
9.59999999999978,-5.8111800278926,-205.925775324736,212.051685755996
9.60999999999978,-4.31808338706707,-206.701791429609,211.327475851336
9.61999999999978,-2.82599132441774,-207.460710652266,210.587771369303
9.62999999999978,-1.33633726661087,-208.211820292256,209.839175751048
9.63999999999978,0.15487273200554,-208.965185392129,209.090106139004
9.64999999999978,1.64563307304411,-209.710327244711,208.333208107125
9.65999999999977,3.13596558118023,-210.446876795534,207.568332488373
9.66999999999977,4.62603797551919,-211.174525224322,206.795314738081
9.67999999999977,6.11598850200901,-211.893107215838,206.01400694859
9.68999999999977,7.60595075091075,-212.602632712969,205.224307107685
9.69999999999977,9.09633274649435,-213.303348597296,204.426603207644
9.70999999999977,10.5869842439765,-213.995809656628,203.620094541465
9.71999999999977,12.0765996667327,-214.679572398524,202.804929394024
9.72999999999977,13.565281355421,-215.354762447129,201.982047360297
9.73999999999977,15.0529906636498,-216.021633456356,201.151645743541
9.74999999999977,16.5398638436509,-216.680354558788,200.313798993929
9.75999999999977,18.0260717626057,-217.331002218238,199.468474326678
9.76999999999977,19.5118196322785,-217.97358432232,198.615625156326
9.77999999999977,20.9971347522375,-218.609151432472,197.754693043337
9.78999999999977,22.4823242827188,-219.236979464443,196.885719206807
9.79999999999977,23.9668884141397,-219.854647135434,196.009452575202
9.80999999999977,25.4503224216551,-220.463066597829,195.125469054355
9.81999999999977,26.9324606227195,-221.062202662003,194.233931181501
9.82999999999977,28.4131869114745,-221.65220158529,193.335020004298
9.83999999999977,29.8923522603522,-222.233366195243,192.42893380193
9.84999999999977,31.3699035384474,-222.806054028943,191.515792151367
9.85999999999977,32.845809113341,-223.370808009399,190.595710926297
9.86999999999977,34.3204227716387,-223.927805464136,189.668132686052
9.87999999999977,35.7942597158156,-224.476790389835,188.732779122946
9.88999999999977,37.2674579558696,-225.017901634864,187.789825824516
9.89999999999976,38.7402625062538,-225.550936597357,186.839162375665
9.90999999999976,40.2128585488326,-226.075622591251,185.880814454378
9.91999999999976,41.685335560393,-226.591696643758,184.914879251261
9.92999999999976,43.1577389393922,-227.098949047663,183.941482836206
9.93999999999976,44.6182947967999,-227.584461110794,182.96170276185
9.94999999999976,46.0696597789356,-228.055892707454,181.976724098337
9.95999999999976,47.5330081125547,-228.535275411823,180.984134304463
9.96999999999976,48.9952763927826,-229.006256367339,179.98455174659
9.97999999999976,50.458489390176,-229.468612992642,178.978077009684
9.98999999999976,51.920470090383,-229.921712495337,177.96451982714
9.99999999999976,53.3801253611799,-230.365099334964,176.943853256203
10.0099999999998,54.8375443438442,-230.798516048103,175.916214092051
10.0199999999998,56.2928878194424,-231.221917017885,174.882277394492
10.0299999999998,57.7456024228207,-231.63541966342,173.841706882882
10.0399999999998,59.1945007059003,-232.039209186544,172.793693335713
10.0499999999998,60.6400280548758,-232.433685702163,171.739116019631
10.0599999999998,62.0829175084658,-232.819198732795,170.67809068409
10.0699999999998,63.5236372143189,-233.196019743362,169.610619408297
10.0799999999998,64.9622828348739,-233.564265266241,168.536558694479
10.0899999999998,66.3989900348771,-233.923804816472,167.455737694699
10.0999999999998,67.8334027766958,-234.275598821028,166.367777389703
10.1099999999998,69.2653780244024,-234.618962799248,165.272908366237
10.1199999999998,70.6950071661272,-234.951135942696,164.172083899619
10.1299999999998,72.1214335023201,-235.273321391867,163.064847930186
10.1399999999998,73.5444492291848,-235.585580573597,161.951330515769
10.1499999999998,74.9638600519187,-235.888145303002,160.831727557673
10.1599999999998,76.3798506271895,-236.181469535018,159.706232020612
10.1699999999998,77.7926159606645,-236.466020068289,158.574955660312
10.1799999999998,79.2027930841377,-236.742925357918,157.437743055133
10.1899999999998,80.6107699066305,-237.011567260054,156.294259214118
10.1999999999998,82.0157880633832,-237.270396853791,155.14459066423
10.2099999999998,83.4183914737441,-237.520318380634,153.988444020314
10.2199999999998,84.8187559351843,-237.76118087207,152.825616163882
10.2299999999998,86.2169207603125,-237.992901511125,151.656010845219
10.2399999999998,87.6129615313637,-238.215407028058,150.479570974615
10.2499999999998,89.006892833815,-238.428680931459,149.296355580975
10.2599999999998,90.3873454329407,-238.625216647055,148.111789852773
10.2699999999998,91.7551531842642,-238.808309856131,146.927654796342
10.2799999999997,93.1366101700137,-238.994664044102,145.730379609244
10.2899999999997,94.5140640392084,-239.17151573046,144.527265346756
10.2999999999997,95.8873765917911,-239.338491011362,143.318361452416
10.3099999999997,97.2562084017969,-239.495348712884,142.103718801712
10.3199999999997,98.6204969421256,-239.641973207533,140.883456954743
10.3299999999997,99.9801474936113,-239.778351788864,139.657724977554
10.3399999999997,101.335552161319,-239.905024476743,138.426640724626
10.3499999999997,102.68689829171,-240.022646508475,137.190300169016
10.3599999999997,104.033183601515,-240.130050449316,135.948876291209
10.3699999999997,105.375028387922,-240.22785024967,134.702383636892
10.3799999999997,106.712629221345,-240.316399321953,133.450819999864
10.3899999999997,108.04619760747,-240.395692344288,132.194126073748
10.3999999999997,109.375938241096,-240.465863362414,130.932176876564
10.4099999999997,110.702271263607,-240.526938824297,129.66479294606
10.4199999999997,112.025601525151,-240.579219680415,128.392185869736
10.4299999999997,113.345505062734,-240.623144543524,127.114732370426
10.4399999999997,114.659902795716,-240.656882706991,125.831815216654
10.4499999999997,115.969255670412,-240.680574987052,124.543917064579
10.4599999999997,117.273568985837,-240.694172855644,123.251167287125
10.4699999999997,118.57294864418,-240.697763571988,121.953685276449
10.4799999999997,119.867620705749,-240.691546258268,120.651561406676
10.4899999999997,121.157885039147,-240.675767932854,119.344860636289
10.4999999999997,122.444178367836,-240.65103880132,118.0334622639
10.5099999999997,123.725832175375,-240.618535118781,116.717558823021
10.5199999999997,125.002322635259,-240.577602652076,115.397403151857
10.5299999999997,126.274189838721,-240.52865569446,114.072613602911
10.5399999999997,127.541529250325,-240.471511557397,112.74298149524
10.5499999999997,128.804636864177,-240.405839493525,111.408403860641
10.5599999999997,130.063714038464,-240.331361510508,110.068699567406
10.5699999999997,131.318933785296,-240.247874199681,108.723621623114
10.5799999999997,132.563032464833,-240.141022860555,107.376695941863
10.5899999999997,133.793372287039,-240.007729094699,106.031637987436
10.5999999999997,135.033017717329,-239.893679706174,104.676657642955
10.6099999999997,136.267290002434,-239.770958477695,103.317785048912
10.6199999999997,137.495774630236,-239.639040902625,101.955036391688
10.6299999999997,138.718099570445,-239.497391466567,100.588392601952
10.6399999999997,139.934039635736,-239.345531838953,99.2179029611073
10.6499999999997,141.143552505246,-239.183128525152,97.8436332662258
10.6599999999997,142.346978463553,-239.010056924226,96.4657268825886
10.6699999999997,143.544986597005,-238.826071316329,95.0843113013855
10.6799999999997,144.736694102771,-238.632068509487,93.6993853281887
10.6899999999997,145.922216207345,-238.42884114989,92.3111811014843
10.6999999999997,147.101773901687,-238.216738348195,90.9196884257446
10.7099999999997,148.27557815662,-237.995950324476,89.524844457417
10.7199999999997,149.443777669733,-237.766515472357,88.1265667143749
10.7299999999997,150.60648417024,-237.528359698567,86.7247187035347
10.7399999999997,151.764332577731,-237.281501112962,85.319658714289
10.7499999999997,152.91767549826,-237.025227777308,83.9119053408832
10.7599999999997,154.063450508979,-236.758825934352,82.5001503291622
10.7699999999997,155.202460658171,-236.482650592383,81.0855203312644
10.7799999999997,156.334703286665,-236.196855681129,79.6681725832193
10.7899999999997,157.460328948883,-235.901733699068,78.2482597034395
10.7999999999997,158.579644875617,-235.597627519212,76.8259009702676
10.8099999999997,159.693057944765,-235.28486082189,75.401111341622
10.8199999999997,160.80114508788,-234.964004705084,73.9738252675703
10.8299999999997,161.903306222722,-234.634386292962,72.5433613880277
10.8399999999997,162.99864974022,-234.294066121968,71.10938611114
10.8499999999997,164.087977458166,-233.944304308353,69.672088309175
10.8599999999997,165.171325231411,-233.585164621491,68.2313291067549
10.8699999999997,166.248836337296,-233.216768189275,66.7870869309528
10.8799999999997,167.320582604613,-232.839383048451,65.3393784765588
10.8899999999997,168.386597688724,-232.453075401723,63.8882625181802
10.8999999999997,169.440004832783,-232.05595547844,62.4410625842009
10.9099999999997,170.474410684324,-231.647786028942,61.006276715575
10.9199999999997,171.520440988493,-231.236211764847,59.5518723423671
10.9299999999997,172.559777293024,-230.815010078657,58.0952633212894
10.9399999999997,173.591991111283,-230.384012113791,56.6365568899774
10.9499999999997,174.616672166428,-229.943135845756,55.1759156977194
10.9599999999997,175.633527540153,-229.492510615395,53.7134967659891
10.9699999999997,176.642446392547,-229.032411003711,52.2494535670048
10.9799999999997,177.643749015624,-228.563731776411,50.7842558287008
10.9899999999997,178.638271468246,-228.087591302037,49.3183006352926
10.9999999999997,179.624743045714,-227.60157204899,47.8499066875526
11.0099999999997,180.603663911619,-227.106530873659,46.3800444420293
11.0199999999997,181.575376215334,-226.602600635599,44.908693720952
11.0299999999997,182.540141322654,-226.089853467243,43.4357722200407
11.0399999999997,183.498107098592,-225.568303891971,41.9611562215039
11.0499999999997,184.449366387404,-225.037951897103,40.4847339318726
11.0599999999997,185.394529413332,-224.498941392094,39.0066856842897
11.0699999999997,186.334148298792,-223.951403130838,37.5278323119954
11.0799999999997,187.264355665612,-223.394320397644,36.0470575299032
11.0899999999997,188.186484376177,-222.828127358976,34.5652113396877
11.0999999999997,189.100588019303,-222.253014301771,33.082271048529
11.1099999999997,190.006891096306,-221.669238613885,31.5983334151948
11.1199999999997,190.905760575655,-221.077194100507,30.1133662670539
11.1299999999997,191.797598474683,-220.477136951142,28.6272864053805
11.1399999999997,192.682987610265,-219.869317416646,27.1400897002616
11.1499999999997,193.561131454156,-219.252824663405,25.6526683987235
11.1599999999997,194.430585104038,-218.626269722902,24.1646727476286
11.1699999999997,195.29279205327,-217.990414830108,22.6759840713464
11.1799999999997,196.147940489996,-217.345374673575,21.1862840631127
11.1899999999997,196.996165194738,-216.691222537202,19.69519493209
11.1999999999997,197.837606070356,-216.028212853583,18.2023643907903
11.2099999999997,198.672390714014,-215.35663824187,16.7075262952454
11.2199999999997,199.49414754058,-214.678404977245,15.2128256551864
11.2299999999997,200.290397477063,-213.999014837027,13.7245488083249
11.2399999999997,201.100393320958,-213.307175193739,12.2288364163725
11.2499999999997,201.902220906502,-212.606489562969,10.7328507497229
11.2599999999997,202.695537187844,-211.896734801703,9.23679230937502
11.2699999999997,203.48011451585,-211.177853795463,7.74068529260097
11.2799999999997,204.255868379408,-210.450007434895,6.2445135638689
11.2899999999997,205.022857608425,-209.713549261101,4.74817105731717
11.2999999999997,205.782329095833,-208.969003749773,3.25150725420942
11.3099999999997,206.537341566945,-208.217275604983,1.75416065519296
11.3199999999997,207.27988511775,-207.457414793871,0.256663613296126
11.3299999999997,208.013544467719,-206.689426508738,-1.2404293572521
11.3399999999997,208.738754120663,-205.913411072689,-2.73708632211322
11.3499999999997,209.45586660524,-205.129371033883,-4.23341217404838
11.3599999999997,210.165124741973,-204.337322740886,-5.72957690810338
11.3699999999997,210.86667858452,-203.5372545934,-7.22567378839134
11.3799999999997,211.56088213829,-202.729212347807,-8.72166755246373
11.3899999999997,212.248629048176,-201.913459645517,-10.2168399320202
11.3999999999997,212.926659629178,-201.089722334566,-11.7122891489962
11.4099999999997,213.595405121525,-200.257862305386,-13.2069207636143
11.4199999999997,214.254829598226,-199.417995145665,-14.7006986652043
11.4299999999997,214.905084833342,-198.570323107466,-16.193684689042
11.4399999999997,215.546493420873,-197.71506312258,-17.6859485311431
11.4499999999997,216.17946088181,-196.852381767604,-19.1776666996324
11.4599999999997,216.804247207331,-195.982358938668,-20.669036154114
11.4699999999997,217.420336611154,-195.104907952776,-22.1592217971633
11.4799999999997,218.028848135202,-194.220035548481,-23.6480034990882
11.4899999999997,218.629812484766,-193.327720572412,-25.1357726220924
11.4999999999997,219.223328429793,-192.42788107168,-26.622811413457
11.5099999999997,219.809417868769,-191.520416187133,-28.1094630524614
11.5199999999997,220.388015598577,-190.605242311526,-29.5960391650196
11.5299999999997,220.959023891457,-189.6823181568,-31.0827903409527
11.5399999999997,221.515238451661,-188.751033370554,-32.5674942677934
11.5499999999997,222.031777286655,-187.811267483542,-34.0405111829589
11.5599999999997,222.574170850232,-186.867847134306,-35.5229416560299
11.5699999999997,223.108424474938,-185.917033327868,-37.0034881063075
11.5799999999997,223.633932115733,-184.958729022683,-38.4819528838676
11.5899999999997,224.150052101274,-183.992882748255,-39.958285923064
11.5999999999997,224.656253774107,-183.019505320203,-41.4324994182313
11.6099999999997,225.15221372261,-182.038682651325,-42.9047338330213
11.6199999999997,225.638183210271,-181.050630123999,-44.3751838829221
11.6299999999997,226.115228782749,-180.055744269578,-45.8445221048653
11.6399999999997,226.580971713927,-179.053386770434,-47.3121195646964
11.6499999999997,227.037163463704,-178.044173438546,-48.7773232997923
11.6599999999997,227.484352842612,-177.028229760456,-50.2402384318701
11.6699999999997,227.922979233369,-176.005593648243,-51.7010064850054
11.6799999999997,228.353115841574,-174.976254781312,-53.1597914625537
11.6899999999997,228.774957550309,-173.940182803994,-54.6167669601749
11.6999999999997,229.188774971682,-172.897291082744,-56.0718983252273
11.7099999999997,229.595496140143,-171.847410008286,-57.5241637467028
11.7199999999997,229.991200360474,-170.790632907375,-58.9750244663123
11.7299999999997,230.376962593584,-169.726990210839,-60.4230692796248
11.7399999999997,230.752829223105,-168.656674158676,-61.8682563027606
11.7499999999997,231.119125251905,-167.579987778291,-63.3106062275068
11.7599999999997,231.476385596596,-166.497161286569,-64.7502452200632
11.7699999999997,231.825195857638,-165.408387612523,-66.1873542899705
11.7799999999997,232.165809300036,-164.313718104886,-67.6222131672233
11.7899999999997,232.498317334029,-163.212451722183,-69.0542420205831
11.7999999999997,232.820971545655,-162.103914954692,-70.483121617837
11.8099999999997,233.134642776323,-160.988375753945,-71.9094545686749
11.8199999999997,233.439334496546,-159.865774467166,-73.3334943323671
11.8299999999997,233.735138062778,-158.73620462547,-74.7555483304629
11.8399999999997,234.022192764249,-157.599848973805,-76.1758607044194
11.8499999999997,234.300621142518,-156.45689479204,-77.5946609024469
11.8599999999997,234.567101839214,-155.309200473752,-79.0092062656567
11.8699999999997,234.799938027171,-154.169307898816,-80.3996559266829
11.8799999999997,235.051049701333,-153.01197650614,-81.8074419303316
11.8899999999997,235.292788492689,-151.848331355958,-83.211853116999
11.8999999999997,235.524616122666,-150.678370605811,-84.6126530797797
11.9099999999997,235.746115223699,-149.502145882224,-86.00965173029
11.9199999999997,235.957019087988,-148.319751154691,-87.4027013277767
11.9299999999997,236.157320817036,-147.131478716206,-88.7917176932318
11.9399999999997,236.347574806198,-145.937600095081,-90.1767608443626
11.9499999999997,236.529441060163,-144.738590823207,-91.5586337383867
