"Time [ms]","Moving1.Torque [NewtonMeter]"
1.3,60.2698282309272
1.31,60.9406773881165
1.32,61.6088387418151
1.33,62.2758233359582
1.34,62.9432455696381
1.35,63.6123500404341
1.36,64.2838565274767
1.37,64.9584376165582
1.38,65.6371613361549
1.39,66.3205308126157
1.4,67.0093218695163
1.41,67.7045586818901
1.42,68.4073070453383
1.43,69.1184457203375
1.44,69.8384512526571
1.45,70.5212200236326
1.46,71.1926638054125
1.47,71.8689363977152
1.48,72.553533290944
1.49,73.2489736769538
1.5,73.9556047974691
1.51,74.6707296714682
1.52,75.3888097178356
1.53,76.0904466718889
1.54,76.7809738629939
1.55,77.4589567282673
1.56,78.1208506461655
1.57,78.7660512329953
1.58,79.3966415780474
1.59,80.0166967314708
1.6,80.6313297517616
1.61,81.3385275732093
1.62,82.0837580499082
1.63,82.8291445991654
1.64,83.5674402871264
1.65,84.2931468569948
1.66,85.0042500185644
1.67,85.7024668827972
1.68,86.393206599109
1.69,87.0815203549942
1.7,87.7699768091461
1.71,88.4628954462343
1.72,89.1636374346075
1.73,89.8747744348207
1.74,90.5983849389485
1.75,91.3362166127119
1.76,92.0899156430329
1.77,92.7794960643089
1.78,93.4486402071852
1.79,94.1302904299605
1.8,94.8269115325248
1.81,95.5399349165743
1.82,96.2683947597363
1.83,97.0080149627929
1.84,97.7512483608926
1.85,98.4889253159946
1.86,99.2127949809837
1.87,99.9115251518812
1.88,100.579817444138
1.89,101.219818118739
1.9,101.839667685876
1.91,102.450693695712
1.92,103.064633001713
1.93,103.866986846285
1.94,104.738863803687
1.95,105.589295610903
1.96,106.410427713623
1.97,107.198122466963
1.98,107.953576454795
1.99,108.684096589945
2,109.401945223782
2.01,110.114435901985
2.02,110.835746953449
2.03,111.573078071374
2.04,112.325557655668
2.05,113.089174685044
2.06,113.858645310276
2.07,114.628737052172
2.08,115.394934359022
2.09,116.135379788297
2.1,116.866990007553
2.11,117.602060856288
2.12,118.341983332803
2.13,119.0879732217
2.14,119.840899525161
2.15,120.601198187722
2.16,121.368712446965
2.17,122.11784708163
2.18,122.852781448837
2.19,123.582987289539
2.2,124.308499653591
2.21,125.031663946905
2.22000000000001,125.755387366279
2.23000000000001,126.48150266295
2.24000000000001,127.209168208164
2.25000000000001,127.97233331136
2.26000000000001,128.717056890484
2.27000000000001,129.421967454558
2.28000000000001,130.098801124443
2.29000000000001,130.761224613636
2.30000000000001,131.422423889428
2.31000000000001,132.092537246579
2.32000000000001,132.777146199029
2.33000000000001,133.467237618843
2.34000000000001,134.166742334081
2.35000000000001,134.874752145575
2.36000000000001,135.581600675341
2.37000000000001,136.277797742112
2.38000000000001,136.955421855765
2.39000000000001,137.608858578936
2.40000000000001,138.235163581999
2.41000000000001,138.887583490865
2.42000000000001,139.552953968402
2.43000000000001,140.201944189245
2.44000000000001,140.838371589738
2.45000000000001,141.466105423655
2.46000000000001,142.088902081194
2.47000000000001,142.710274241394
2.48000000000001,143.333469780764
2.49000000000001,143.961352550659
2.50000000000001,144.589950599319
2.51000000000001,145.221024407907
2.52000000000001,145.856837441575
2.53000000000001,146.497466061935
2.54000000000001,147.140547213128
2.55000000000001,147.781614121849
2.56000000000001,148.414272413411
2.57000000000001,149.019169726361
2.58000000000001,149.60203845132
2.59000000000001,150.178796660269
2.60000000000001,150.756030564539
2.61000000000001,151.339238810326
2.62000000000001,151.931830525724
2.63000000000001,152.534563395484
2.64000000000001,153.145285554515
2.65000000000001,153.759980534574
2.66000000000001,154.377541199868
2.67000000000001,154.99583251014
2.68000000000001,155.612421488718
2.69000000000001,156.225674870582
2.70000000000001,156.835566398593
2.71000000000001,157.443091937077
2.72000000000001,158.049480931147
2.73000000000001,158.682002743654
2.74000000000001,159.32697962094
2.75000000000001,159.96420936291
2.76000000000001,160.59696864445
2.77000000000001,161.228259375003
2.78000000000001,161.860026746147
2.79000000000001,162.492521946597
2.80000000000001,163.124408271058
2.81000000000001,163.750307624601
2.82000000000001,164.374759090012
2.83000000000001,165.002079549378
2.84000000000001,165.631700728564
2.85000000000001,166.261971359098
2.86000000000001,166.890010234791
2.87000000000001,167.511681278815
2.88000000000001,168.121767648709
2.89000000000001,168.769309079137
2.90000000000001,169.454348476555
2.91000000000001,170.131142092312
2.92000000000001,170.797852969684
2.93000000000001,171.45379215996
2.94000000000001,172.099754499083
2.95000000000001,172.737913089524
2.96000000000001,173.371131246986
2.97000000000001,173.988710277424
2.98000000000001,174.590122256062
2.99000000000001,175.192286746599
3.00000000000001,175.799782845458
3.01000000000001,176.414771443365
3.02000000000001,177.037602338375
3.03000000000001,177.667474799578
3.04000000000001,178.302757158655
3.05000000000001,178.901054168673
3.06000000000001,179.458694230024
3.07000000000001,180.016127947399
3.08000000000001,180.578042377004
3.09000000000001,181.148000253011
3.10000000000001,181.726697617245
3.11000000000001,182.310885839099
3.12000000000001,182.89330904137
3.13000000000001,183.464905912094
3.14000000000001,184.026961959919
3.15000000000001,184.573911071148
3.16000000000001,185.098546762823
3.17000000000001,185.596078594832
3.18000000000001,186.064609978192
3.19000000000001,186.504730867926
3.20000000000001,186.918749591664
3.21000000000001,187.427698244514
3.22000000000001,188.036559783874
3.23000000000001,188.619946237561
3.24000000000001,189.177341224785
3.25000000000001,189.709110490742
3.26000000000001,190.217373436358
3.27000000000001,190.706519597111
3.28000000000001,191.18267669766
3.29000000000001,191.638805113983
3.30000000000001,192.075205153338
3.31000000000001,192.51442995408
3.32000000000001,192.961693089316
3.33000000000001,193.418401389119
3.34000000000001,193.883247064785
3.35000000000001,194.353224129833
3.36000000000001,194.824434340449
3.37000000000001,195.262322555945
3.38000000000001,195.667295456037
3.39000000000001,196.080325926693
3.40000000000001,196.503083236041
3.41000000000001,196.934851546801
3.42000000000001,197.372504728654
3.43000000000001,197.810181032491
3.44000000000001,198.239927414462
3.45000000000001,198.653240719748
3.46000000000001,199.058064451878
3.47000000000001,199.459530818388
3.48000000000001,199.85954956863
3.49000000000001,200.260155119554
3.50000000000001,200.662413662219
3.51000000000001,201.065258227816
3.52000000000001,201.465827824059
3.53000000000001,201.877822445763
3.54000000000001,202.286895384296
3.55000000000001,202.672395991922
3.56000000000001,203.045942055761
3.57000000000001,203.417603290182
3.58000000000001,203.794750600499
3.59000000000001,204.180892089325
3.60000000000001,204.575072888288
3.61000000000001,204.969726838308
3.62000000000001,205.360127152307
3.63000000000001,205.749476853188
3.64000000000001,206.136209845886
3.65000000000001,206.518228205809
3.66000000000001,206.893435034103
3.67000000000001,207.259703550981
3.68000000000001,207.614676981902
3.69000000000001,207.991743587299
3.70000000000001,208.402538195767
3.71000000000001,208.797220198563
3.72000000000001,209.179794889727
3.73000000000001,209.554258704987
3.74000000000001,209.92454984052
3.75000000000001,210.294108419875
3.76000000000001,210.665172442722
3.77000000000001,211.03608961378
3.78000000000001,211.407222074092
3.79000000000001,211.782035185069
3.80000000000001,212.158325685674
3.81000000000001,212.530918606328
3.82000000000001,212.891983067927
3.83000000000001,213.231828019443
3.84000000000001,213.539791288307
3.85000000000001,213.870935869949
3.86000000000001,214.257818995754
3.87000000000001,214.602140426389
3.88000000000001,214.914752757635
3.89000000000001,215.207325366661
3.90000000000001,215.490623826595
3.91000000000001,215.772875959333
3.92000000000001,216.058255126968
3.93000000000001,216.341738838549
3.94000000000001,216.618731877299
3.95000000000001,216.898122102273
3.96000000000001,217.178209406701
3.97000000000001,217.456203624443
3.98000000000001,217.728616361275
3.99000000000001,217.991583188328
4.00000000000001,218.24104738819
4.01,218.487668429906
4.02,218.737543159495
4.03,218.968105625845
4.04,219.187005023866
4.05,219.401347662481
4.06,219.616619208941
4.07,219.835405582656
4.08,220.056952571762
4.09,220.275936752646
4.1,220.488212544944
4.11,220.691746794783
4.12,220.879881239586
4.13,221.045877587742
4.14,221.183976859051
4.15,221.289120921263
4.16,221.357755768536
4.17,221.459171174812
4.18,221.676368466588
4.19,221.873459811132
4.2,222.051655215047
4.21,222.212694732559
4.22,222.358852839893
4.23,222.492926795935
4.24,222.617579758306
4.25,222.732598220052
4.25999999999999,222.834048959958
4.26999999999999,222.931503609209
4.27999999999999,223.029571603142
4.28999999999999,223.131100828711
4.29999999999999,223.237388377792
4.30999999999999,223.348517760396
4.31999999999999,223.464077688463
4.32999999999999,223.566091692021
4.33999999999999,223.626636720971
4.34999999999999,223.68540561778
4.35999999999999,223.74777878241
4.36999999999999,223.818376618677
4.37999999999999,223.899819657734
4.38999999999999,223.991259440435
4.39999999999999,224.087050073339
4.40999999999999,224.176044992504
4.41999999999999,224.247117442561
4.42999999999999,224.296315335866
4.43999999999999,224.317669498807
4.44999999999999,224.310070811913
4.45999999999999,224.277265966592
4.46999999999999,224.226151396922
4.47999999999999,224.164435694529
4.48999999999999,224.173638326415
4.49999999999998,224.36482692876
4.50999999999998,224.537039777229
4.51999999999998,224.682406434372
4.52999999999998,224.795213105725
4.53999999999998,224.874075889388
4.54999999999998,224.9230370851
4.55999999999998,224.951303167583
4.56999999999998,224.969448925632
4.57999999999998,224.983067201775
4.58999999999998,225.001840453267
4.59999999999998,225.031407355006
4.60999999999998,225.072980877478
4.61999999999998,225.124595313821
4.62999999999998,225.182837396311
4.63999999999998,225.244069198992
4.64999999999998,225.283298871599
4.65999999999998,225.259810425919
4.66999999999998,225.241267180382
4.67999999999998,225.231246325058
4.68999999999998,225.231747428914
4.69999999999998,225.242059095449
4.70999999999998,225.258395819356
4.71999999999998,225.2741041411
4.72999999999998,225.27967445472
4.73999999999998,225.271478111431
4.74999999999997,225.250869192322
4.75999999999997,225.212976965382
4.76999999999997,225.154584682368
4.77999999999997,225.075349517134
4.78999999999997,224.977398924454
4.79999999999997,224.864198788283
4.80999999999997,224.799355402536
4.81999999999997,224.891750583227
4.82999999999997,224.923489273524
4.83999999999997,224.903382014929
4.84999999999997,224.844745856944
4.85999999999997,224.763345970855
4.86999999999997,224.673987014686
4.87999999999997,224.587609904462
4.88999999999997,224.508450246641
4.89999999999997,224.428159195326
4.90999999999997,224.34955372536
4.91999999999997,224.272831205355
4.92999999999997,224.195167557548
4.93999999999997,224.111462115805
4.94999999999997,224.015897511956
4.95999999999997,223.902721735676
4.96999999999997,223.776800140973
4.97999999999997,223.667752542484
4.98999999999996,223.544899096621
4.99999999999996,223.413019246698
5.00999999999996,223.275815871966
5.01999999999996,223.135525201868
5.02999999999996,222.993395968556
5.03999999999996,222.850184934409
5.04999999999996,222.707897844565
5.05999999999996,222.572908787349
5.06999999999996,222.442125018646
5.07999999999996,222.313779489564
5.08999999999996,222.182327074337
5.09999999999996,222.039024357526
5.10999999999996,221.873836544722
5.11999999999996,221.677525329265
5.12999999999996,221.478203820509
5.13999999999996,221.384803815576
5.14999999999996,221.234385438953
5.15999999999996,221.041957911287
5.16999999999996,220.824158686365
5.17999999999996,220.597230574715
5.18999999999996,220.373847425981
5.19999999999996,220.161242318802
5.20999999999996,219.958640089711
5.21999999999996,219.756120606955
5.22999999999996,219.559819457683
5.23999999999995,219.364445220893
5.24999999999995,219.164622166972
5.25999999999995,218.955632192343
5.26999999999995,218.733463577256
5.27999999999995,218.494850505301
5.28999999999995,218.251544779936
5.29999999999995,218.066383636476
5.30999999999995,217.86422922566
5.31999999999995,217.649674578536
5.32999999999995,217.427283202023
5.33999999999995,217.201053284266
5.34999999999995,216.974281821415
5.35999999999995,216.749656892385
5.36999999999995,216.530205095084
5.37999999999995,216.318825216121
5.38999999999995,216.11005218006
5.39999999999995,215.90454854354
5.40999999999995,215.70044112966
5.41999999999995,215.493065398893
5.42999999999995,215.275303041654
5.43999999999995,215.038646971432
5.44999999999995,214.79180763707
5.45999999999995,214.630314290167
5.46999999999995,214.438861765773
5.47999999999995,214.221786844965
5.48999999999994,213.985219935406
5.49999999999994,213.735760537529
5.50999999999994,213.479852961145
5.51999999999994,213.222753426663
5.52999999999994,212.966522657366
5.53999999999994,212.701812456882
5.54999999999994,212.43967365966
5.55999999999994,212.181692369124
5.56999999999994,211.928744536662
5.57999999999994,211.681266401688
5.58999999999994,211.439222636709
5.59999999999994,211.202003247186
5.60999999999994,210.963054950634
5.61999999999994,210.673620457402
5.62999999999994,210.378912058501
5.63999999999994,210.085113874909
5.64999999999994,209.798023375568
5.65999999999994,209.521143285911
5.66999999999994,209.253574528197
5.67999999999994,208.988947871479
5.68999999999994,208.714284907702
5.69999999999994,208.405910514832
5.70999999999994,208.083660102859
5.71999999999994,207.74173751612
5.72999999999993,207.37709412763
5.73999999999993,206.989402630694
5.74999999999993,206.580446268719
5.75999999999993,206.153576260401
5.76999999999993,205.726333591704
5.77999999999993,205.459746934512
5.78999999999993,205.183848482921
5.79999999999993,204.894011319129
5.80999999999993,204.585735083393
5.81999999999993,204.256717501359
5.82999999999993,203.90758218788
5.83999999999993,203.541891489504
5.84999999999993,203.164732624192
5.85999999999993,202.767550051142
5.86999999999993,202.358575059566
5.87999999999993,201.94730947488
5.88999999999993,201.540399984794
5.89999999999993,201.142096291293
5.90999999999993,200.754981001283
5.91999999999993,200.380444317478
5.92999999999993,200.013553572837
5.93999999999993,199.553635884576
5.94999999999993,199.102927387146
5.95999999999993,198.664692396391
5.96999999999993,198.241371491791
5.97999999999992,197.832853839924
5.98999999999992,197.434856914804
5.99999999999992,197.038665933081
6.00999999999992,196.632474601816
6.01999999999992,196.208202446854
6.02999999999992,195.765236274409
6.03999999999992,195.298604625206
6.04999999999992,194.808221270302
6.05999999999992,194.298962635277
6.06999999999992,193.779040024145
6.07999999999992,193.257855343105
6.08999999999992,192.748969898395
6.09999999999992,192.41764257072
6.10999999999992,192.066753304788
6.11999999999992,191.689870982613
6.12999999999992,191.283413111627
6.13999999999992,190.848146672041
6.14999999999992,190.389504439736
6.15999999999992,189.916554468911
6.16999999999992,189.4389222003
6.17999999999992,188.963677322823
6.18999999999992,188.494881538304
6.19999999999992,188.036771765881
6.20999999999992,187.589497024297
6.21999999999991,187.150652263465
6.22999999999991,186.716923330324
6.23999999999991,186.284958777025
6.24999999999991,185.851800369669
6.25999999999991,185.382341911585
6.26999999999991,184.917391919188
6.27999999999991,184.458673178152
6.28999999999991,184.006799477708
6.29999999999991,183.561087031218
6.30999999999991,183.119371187407
6.31999999999991,182.678463920772
6.32999999999991,182.235160926388
6.33999999999991,181.770582488079
6.34999999999991,181.307061120023
6.35999999999991,180.846268816808
6.36999999999991,180.388515632054
6.37999999999991,179.932632736489
6.38999999999991,179.476110327851
6.39999999999991,179.015668635233
6.40999999999991,178.547801407384
6.41999999999991,178.169203102245
6.42999999999991,177.736094512591
6.43999999999991,177.257654420895
6.44999999999991,176.750662184016
6.45999999999991,176.233205357192
6.4699999999999,175.721350379929
6.4799999999999,175.225799666919
6.4899999999999,174.750226941914
6.4999999999999,174.274868154128
6.5099999999999,173.814223908957
6.5199999999999,173.361886517877
6.5299999999999,172.909518970441
6.5399999999999,172.448629081117
6.5499999999999,171.971865469378
6.5599999999999,171.473681352411
6.5699999999999,170.949985595621
6.5799999999999,170.493259999579
6.5899999999999,170.023600169619
6.5999999999999,169.540470479641
6.6099999999999,169.048213110137
6.6199999999999,168.551268597929
6.6299999999999,168.053731954967
6.6399999999999,167.559837376203
6.6499999999999,167.073641517091
6.6599999999999,166.589001366051
6.6699999999999,166.109303465132
6.6799999999999,165.63769633891
6.6899999999999,165.174677439071
6.6999999999999,164.717627035554
6.70999999999989,164.261068658848
6.71999999999989,163.797427524586
6.72999999999989,163.318272608324
6.73999999999989,162.808939519691
6.74999999999989,162.280533919428
6.75999999999989,161.742532951039
6.76999999999989,161.203584856981
6.77999999999989,160.670952901871
6.78999999999989,160.149604566746
6.79999999999989,159.640957790003
6.80999999999989,159.143391731807
6.81999999999989,158.657182026443
6.82999999999989,158.181224527797
6.83999999999989,157.709795654952
6.84999999999989,157.237700560888
6.85999999999989,156.761807948673
6.86999999999989,156.280814089041
6.87999999999989,155.795006983419
6.88999999999989,155.30530528318
6.89999999999989,154.851455149515
6.90999999999989,154.392762528815
6.91999999999989,153.92798340647
6.92999999999989,153.461246874101
6.93999999999989,152.996601124047
6.94999999999989,152.536820052684
6.95999999999988,152.083326261845
6.96999999999988,151.635735614558
6.97999999999988,151.179292467022
6.98999999999988,150.725760348299
6.99999999999988,150.274474261523
7.00999999999988,149.822940815691
7.01999999999988,149.368913106744
7.02999999999988,148.910202340484
7.03999999999988,148.444817595837
7.04999999999988,147.971076139716
7.05999999999988,147.565739834459
7.06999999999988,147.167576890492
7.07999999999988,146.763823204312
7.08999999999988,146.353638527254
7.09999999999988,145.937330201318
7.10999999999988,145.516361209831
7.11999999999988,145.093353880226
7.12999999999988,144.6713550426
7.13999999999988,144.237158757923
7.14999999999988,143.802884794858
7.15999999999988,143.375249232402
7.16999999999988,142.95742306191
7.17999999999988,142.551327868694
7.18999999999988,142.157681265582
7.19999999999987,141.776491594655
7.20999999999987,141.406964733789
7.21999999999987,140.970513259299
7.22999999999987,140.526689572913
7.23999999999987,140.092812532814
7.24999999999987,139.671807537591
7.25999999999987,139.26480977476
7.26999999999987,138.86998567961
7.27999999999987,138.482626425297
7.28999999999987,138.095465493206
7.29999999999987,137.695444273384
7.30999999999987,137.289888533126
7.31999999999987,136.872381377776
7.32999999999987,136.436147709201
7.33999999999987,135.97735766166
7.34999999999987,135.495601319017
7.35999999999987,134.993776047635
7.36999999999987,134.477041932166
7.37999999999987,134.090771746691
7.38999999999987,133.717956826605
7.39999999999987,133.326578139278
7.40999999999987,132.917454169897
7.41999999999987,132.492784859761
7.42999999999987,132.055735522084
7.43999999999987,131.609955436492
7.44999999999986,131.158818334671
7.45999999999986,130.704114265077
7.46999999999986,130.245328100561
7.47999999999986,129.786879832974
7.48999999999986,129.332422943735
7.49999999999986,128.884172332266
7.50999999999986,128.442886751563
7.51999999999986,128.008060019813
7.52999999999986,127.57828790503
7.53999999999986,127.106696430472
7.54999999999986,126.628137051794
7.55999999999986,126.156726791684
7.56999999999986,125.693224856536
7.57999999999986,125.236490512038
7.58999999999986,124.783416128521
7.59999999999986,124.32926129394
7.60999999999986,123.868797048607
7.61999999999986,123.400023136575
7.62999999999986,122.925813590341
7.63999999999986,122.446048126032
7.64999999999986,121.961932648097
7.65999999999986,121.475144392429
7.66999999999986,120.987456427458
7.67999999999986,120.501220978801
7.68999999999985,120.017918560362
7.69999999999985,119.632490541983
7.70999999999985,119.247941442361
7.71999999999985,118.838928284343
7.72999999999985,118.413442527865
7.73999999999985,117.979331338287
7.74999999999985,117.543647911122
7.75999999999985,117.111648295113
7.76999999999985,116.685813672716
7.77999999999985,116.255927604673
7.78999999999985,115.835392519633
7.79999999999985,115.425313538355
7.80999999999985,115.020758933795
7.81999999999985,114.616673420718
7.82999999999985,114.208691045529
7.83999999999985,113.793013569868
7.84999999999985,113.36653719523
7.85999999999985,112.983266875089
7.86999999999985,112.607684721874
7.87999999999985,112.223030409162
7.88999999999985,111.831678207175
7.89999999999985,111.435676328359
7.90999999999985,111.03715102372
7.91999999999985,110.638831356448
7.92999999999985,110.244373399121
7.93999999999984,109.857558135105
7.94999999999984,109.478499416316
7.95999999999984,109.107817113166
7.96999999999984,108.744226822699
7.97999999999984,108.383847765829
7.98999999999984,108.01976791179
7.99999999999984,107.6434544421
8.00999999999984,107.245897899445
8.01999999999984,106.901773157076
8.02999999999984,106.556463543831
8.03999999999984,106.183716635395
8.04999999999984,105.792472922199
8.05999999999984,105.392403209035
8.06999999999984,104.992120000484
8.07999999999984,104.5975019337
8.08999999999984,104.210679234482
8.09999999999984,103.817449490015
8.10999999999984,103.431126331479
8.11999999999984,103.055132182422
8.12999999999984,102.684426769515
8.13999999999984,102.314169322596
8.14999999999984,101.940441283503
8.15999999999984,101.560445519047
8.16999999999984,101.171791065417
8.17999999999984,100.802219952042
8.18999999999983,100.430423446768
8.19999999999983,100.047378822881
8.20999999999983,99.659070632206
8.21999999999983,99.2714705466096
8.22999999999983,98.8894781105242
8.23999999999983,98.5165095480709
8.24999999999983,98.1541928695386
8.25999999999983,97.7996400509857
8.26999999999983,97.4456929801046
8.27999999999983,97.0870770727019
8.28999999999983,96.7184703330192
8.29999999999983,96.3356962530681
8.30999999999983,95.9358588618167
8.31999999999983,95.5175692122228
8.32999999999983,95.0807051073838
8.33999999999983,94.7278396031886
8.34999999999983,94.4190505207695
8.35999999999983,94.1047749811365
8.36999999999983,93.7843486363762
8.37999999999983,93.4580046852655
8.38999999999983,93.1270876003037
8.39999999999983,92.7941132238087
8.40999999999983,92.4621556183637
8.41999999999983,92.1251690177902
8.42999999999982,91.7889083267822
8.43999999999982,91.460300370406
8.44999999999982,91.1406008934745
8.45999999999982,90.8302844363809
8.46999999999982,90.5301507991842
8.47999999999982,90.2413059678057
8.48999999999982,89.9649644288488
8.49999999999982,89.6673860794602
8.50999999999982,89.3608604713086
8.51999999999982,89.0658719728119
8.52999999999982,88.78407070965
8.53999999999982,88.5159549606028
8.54999999999982,88.2597178237059
8.55999999999982,88.0105781378766
8.56999999999982,87.7609652850997
8.57999999999982,87.5078925972228
8.58999999999982,87.2508658533424
8.59999999999982,86.9850296458921
8.60999999999982,86.7106776127373
8.61999999999982,86.4320685519444
8.62999999999982,86.1554022357998
8.63999999999982,85.8877678085498
8.64999999999982,85.635397593701
8.65999999999982,85.446797903169
8.66999999999982,85.2964783299952
8.67999999999981,85.1485327031443
8.68999999999981,84.9962448037793
8.69999999999981,84.8343050199303
8.70999999999981,84.6606432034726
8.71999999999981,84.4769063380645
8.72999999999981,84.28765523151
8.73999999999981,84.0982585883399
8.74999999999981,83.9097773371956
8.75999999999981,83.7280816890823
8.76999999999981,83.5574623786115
8.77999999999981,83.3993920631831
8.78999999999981,83.2536746070525
8.79999999999981,83.1195231275636
8.80999999999981,82.9961351223429
8.81999999999981,82.8369493168835
8.82999999999981,82.6575116225346
8.83999999999981,82.4910638818357
8.84999999999981,82.3375164037981
8.85999999999981,82.1950881047618
8.86999999999981,82.0602149432135
8.87999999999981,81.9274304651282
8.88999999999981,81.7905005285567
8.89999999999981,81.6505603980244
8.90999999999981,81.512496618925
8.9199999999998,81.3719297152434
8.9299999999998,81.2281839630059
8.9399999999998,81.0820808814601
8.9499999999998,80.9356783790526
8.9599999999998,80.7916481697985
8.9699999999998,80.6525581832147
8.9799999999998,80.5665076566836
8.9899999999998,80.4915343268708
8.9999999999998,80.3853382897061
9.0099999999998,80.2538083596947
9.0199999999998,80.1058257181334
9.0299999999998,79.9514735986105
9.0399999999998,79.7999104494506
9.0499999999998,79.6574506245755
9.0599999999998,79.5266163912715
9.0699999999998,79.4061115021972
9.0799999999998,79.2937627914923
9.0899999999998,79.1854569874026
9.0999999999998,79.0758493784387
9.1099999999998,78.9598717877359
9.1199999999998,78.8333506894312
9.1299999999998,78.6934855985433
9.1399999999998,78.5675617016655
9.1499999999998,78.4576303215599
9.1599999999998,78.3420616333994
9.16999999999979,78.2222298052802
9.17999999999979,78.0998870307617
9.18999999999979,77.9774177574478
9.19999999999979,77.8579881559063
9.20999999999979,77.7451674891645
9.21999999999979,77.6481745138829
9.22999999999979,77.5598029255456
9.23999999999979,77.47449148089
9.24999999999979,77.392919968287
9.25999999999979,77.3146346154702
9.26999999999979,77.2380609272412
9.27999999999979,77.159823318379
9.28999999999979,77.0754135825728
9.29999999999979,76.9989192336956
9.30999999999979,76.9165622354562
9.31999999999979,76.8126216880855
9.32999999999979,76.6956657306312
9.33999999999979,76.5748314762965
9.34999999999979,76.4582995373857
9.35999999999979,76.3510281736295
9.36999999999979,76.2548759523862
9.37999999999979,76.1706570593313
9.38999999999979,76.102941857119
9.39999999999979,76.0446035424162
9.40999999999978,75.9875193671541
9.41999999999978,75.9256332745675
9.42999999999978,75.8555700055315
9.43999999999978,75.7762309345907
9.44999999999978,75.6879022229182
9.45999999999978,75.6377396910404
9.46999999999978,75.6248159336127
9.47999999999978,75.6011949746844
9.48999999999978,75.5699554259802
9.49999999999978,75.5347930395603
9.50999999999978,75.4998044635704
9.51999999999978,75.4690750334177
9.52999999999978,75.4456673669548
9.53999999999978,75.4292260169718
9.54999999999978,75.4157018444185
9.55999999999978,75.4043366745132
9.56999999999978,75.392646853857
9.57999999999978,75.3780157737514
9.58999999999978,75.3581621365031
