"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
38.4900000000011,-22.2074131748992,1.31130610231638,20.3251678825454
38.5000000000011,-22.1486141243528,1.14577978993137,20.400667812095
38.5100000000011,-22.0880717418412,0.980834019179794,20.4743982720497
38.5200000000011,-22.0262364105978,0.815939663906128,20.5469638616626
38.5300000000011,-21.9636164172613,0.65074233030532,20.6188256608703
38.5400000000011,-21.9006697310387,0.48507105591075,20.6902500380769
38.5500000000011,-21.836121118108,0.318478321365795,20.7606418012771
38.5600000000011,-21.7716757920422,0.151930604521718,20.830517819206
38.5700000000011,-21.7075654368436,-0.014550833514849,20.9003643941515
38.5800000000011,-21.6434753271193,-0.180998062434162,20.970290235476
38.5900000000011,-21.5790311690592,-0.347365056628981,21.0401701493541
38.6000000000011,-21.5139304303648,-0.513513123760878,21.1097509913557
38.6100000000012,-21.4480439173983,-0.679218640775788,21.1787298806823
38.6200000000012,-21.3813381676052,-0.844277812152529,21.2468002671687
38.6300000000012,-21.3133731782078,-1.00885924533319,21.3126985406246
38.6400000000012,-21.2444966190435,-1.17297086029365,21.3772139778355
38.6500000000012,-21.1750672222094,-1.33697830187877,21.4409989714537
38.6600000000012,-21.1053164257945,-1.50123050645966,21.504450778069
38.6700000000012,-21.0354312802848,-1.66587667418829,21.5677562010267
38.6800000000012,-20.9654271556883,-1.83094582228094,21.6309274813189
38.6900000000012,-20.8951842945077,-1.99628365227519,21.6937089854799
38.7000000000012,-20.8244823673725,-2.16159336198221,21.7556116325405
38.7100000000012,-20.7530741041742,-2.32624334663612,21.8161325711065
38.7200000000012,-20.6802455946725,-2.49067868588577,21.8753793854519
38.7300000000012,-20.6056386093648,-2.65490466345106,21.9329929887394
38.7400000000012,-20.5291621379344,-2.81873573104889,21.9886286298221
38.7500000000012,-20.4509759799423,-2.98190041146062,22.0420429849941
38.7600000000012,-20.3714901876936,-3.14403027400372,22.093067439301
38.7700000000012,-20.2912488288058,-3.30468951059389,22.1415808073705
38.7800000000012,-20.2108597339468,-3.46339467365969,22.1874979086
38.7900000000012,-20.1363426723604,-3.63051353349886,22.247717518277
38.8000000000012,-20.0609193592924,-3.7972162030029,22.3079277026108
38.8100000000012,-19.9827966246285,-3.96124458762259,22.3638307525413
38.8200000000012,-19.9021098621807,-4.12329319126429,22.4159253315063
38.8300000000012,-19.8191879268061,-4.28406266949694,22.4648672757144
38.8400000000012,-19.7344996172885,-4.44420687372967,22.5114242324363
38.8500000000012,-19.6486090010401,-4.60423351932862,22.5563534685184
38.8600000000012,-19.5620139389819,-4.76444982220364,22.6003201794829
38.8700000000012,-19.4747711592293,-4.92439235106107,22.6432806381331
38.8800000000012,-19.3873654210575,-5.08417969722923,22.6860001816839
38.8900000000012,-19.2996393264458,-5.24413730957734,22.7288284261913
38.9000000000012,-19.2111705715107,-5.40431840717569,22.7716548043944
38.9100000000012,-19.1215355059593,-5.56462180852974,22.814154558519
38.9200000000012,-19.0304333072556,-5.72461111847068,22.8559416034271
38.9300000000012,-18.9377638717835,-5.88310026638424,22.8967015668905
38.9400000000013,-18.8434950407154,-6.04011713073341,22.9360746370614
38.9500000000013,-18.7480542459262,-6.19540260457281,22.9732184682394
38.9600000000013,-18.6515493268518,-6.34902699776489,23.0085563171575
38.9700000000013,-18.5539955160869,-6.50147323703008,23.042790383559
38.9800000000013,-18.4554290531389,-6.65317345370335,23.0764548472728
38.9900000000013,-18.3557825909582,-6.80444757163825,23.1099827233306
39.0000000000013,-18.254842248684,-6.9554655570167,23.1436156991747
39.0100000000013,-18.1522550676721,-7.10625348284801,23.1773367323815
39.0200000000013,-18.0476290113425,-7.25684388359106,23.2108708837308
39.0300000000013,-17.9410624110363,-7.40696982949809,23.2432287595502
39.0400000000013,-17.8329092899506,-7.55667771906869,23.2738449400316
39.0500000000013,-17.7234149164725,-7.70574081327034,23.3021982361586
39.0600000000013,-17.6129281131145,-7.85380972452887,23.3277957150444
39.0700000000013,-17.5017509801271,-8.00046866822736,23.3504017945589
39.0800000000013,-17.3900989621873,-8.1452622260023,23.3700444503289
39.0900000000013,-17.2781410762137,-8.28771595556582,23.386954332934
39.1000000000013,-17.1660016637529,-8.42733376523442,23.4014895728673
39.1100000000013,-17.0499787427797,-8.57783840911185,23.4333505939182
39.1200000000013,-16.9311165176259,-8.72933673496874,23.4677017264616
39.1300000000013,-16.8106490655424,-8.87730004810994,23.4976651454952
39.1400000000013,-16.6888311501762,-9.02236217484508,23.5235628149325
39.1500000000013,-16.5659613998446,-9.16529222951021,23.5459922842289
39.1600000000013,-16.4423279064854,-9.30684623664703,23.5657372200747
39.1700000000013,-16.3181440284368,-9.44771341807636,23.5836399939286
39.1800000000013,-16.1934119959162,-9.58841782505119,23.6006360737197
39.1900000000013,-16.0674904604225,-9.72864135683184,23.617065690669
39.2000000000013,-15.940324215625,-9.8687989398369,23.633744052263
39.2100000000013,-15.8119873263652,-10.0092993368675,23.6508490801102
39.2200000000013,-15.6823582026953,-10.1501137745392,23.6680581926929
39.2300000000013,-15.5513443647984,-10.2910324275895,23.6849120023815
39.2400000000013,-15.4189138802346,-10.4317395842341,23.7009630529444
39.2500000000013,-15.2851065351377,-10.571863903785,23.7158277855797
39.2600000000013,-15.1500548909624,-10.7110210014537,23.7292372799821
39.2700000000014,-15.0138050878243,-10.8488131680685,23.7404777691564
39.2800000000014,-14.8763515827742,-10.9851911704584,23.7505592651498
39.2900000000014,-14.7377724183018,-11.1206511976144,23.7600788131611
