-2.5001667e-006 -0.356236
-2.4999667e-006 -0.356236
-2.4997667e-006 -0.356236
-2.4995667e-006 -0.362486
-2.4993667e-006 -0.362486
-2.4991667e-006 -0.368736
-2.4989667e-006 -0.374986
-2.4987667e-006 -0.381235
-2.4985667e-006 -0.387485
-2.4983667e-006 -0.393735
-2.4981667e-006 -0.399985
-2.4979667e-006 -0.406234
-2.4977667e-006 -0.412484
-2.4975667e-006 -0.418734
-2.4973667e-006 -0.431233
-2.4971667e-006 -0.437483
-2.4969667e-006 -0.443733
-2.4967667e-006 -0.456232
-2.4965667e-006 -0.462482
-2.4963667e-006 -0.474982
-2.4961667e-006 -0.487481
-2.4959667e-006 -0.493731
-2.4957667e-006 -0.506231
-2.4955667e-006 -0.51248
-2.4953667e-006 -0.52498
-2.4951667e-006 -0.537479
-2.4949667e-006 -0.543729
-2.4947667e-006 -0.556229
-2.4945667e-006 -0.568728
-2.4943667e-006 -0.574978
-2.4941667e-006 -0.587477
-2.4939667e-006 -0.593727
-2.4937667e-006 -0.606227
-2.4935667e-006 -0.612476
-2.4933667e-006 -0.624976
-2.4931667e-006 -0.631226
-2.4929667e-006 -0.637476
-2.4927667e-006 -0.643725
-2.4925667e-006 -0.656225
-2.4923667e-006 -0.662475
-2.4921667e-006 -0.668724
-2.4919667e-006 -0.674974
-2.4917667e-006 -0.681224
-2.4915667e-006 -0.681224
-2.4913667e-006 -0.687474
-2.4911667e-006 -0.693723
-2.4909667e-006 -0.699973
-2.4907667e-006 -0.699973
-2.4905667e-006 -0.706223
-2.4903667e-006 -0.706223
-2.4901667e-006 -0.706223
-2.4899667e-006 -0.706223
-2.4897667e-006 -0.706223
-2.4895667e-006 -0.706223
-2.4893667e-006 -0.706223
-2.4891667e-006 -0.706223
-2.4889667e-006 -0.706223
-2.4887667e-006 -0.699973
-2.4885667e-006 -0.699973
-2.4883667e-006 -0.693723
-2.4881667e-006 -0.687474
-2.4879667e-006 -0.687474
-2.4877667e-006 -0.681224
-2.4875667e-006 -0.674974
-2.4873667e-006 -0.668724
-2.4871667e-006 -0.662475
-2.4869667e-006 -0.656225
-2.4867667e-006 -0.649975
-2.4865667e-006 -0.643725
-2.4863667e-006 -0.637476
-2.4861667e-006 -0.631226
-2.4859667e-006 -0.624976
-2.4857667e-006 -0.618726
-2.4855667e-006 -0.612476
-2.4853667e-006 -0.599977
-2.4851667e-006 -0.593727
-2.4849667e-006 -0.587477
-2.4847667e-006 -0.581228
-2.4845667e-006 -0.574978
-2.4843667e-006 -0.568728
-2.4841667e-006 -0.556229
-2.4839667e-006 -0.549979
-2.4837667e-006 -0.543729
-2.4835667e-006 -0.537479
-2.4833667e-006 -0.53123
-2.4831667e-006 -0.53123
-2.4829667e-006 -0.52498
-2.4827667e-006 -0.51873
-2.4825667e-006 -0.51248
-2.4823667e-006 -0.506231
-2.4821667e-006 -0.499981
-2.4819667e-006 -0.499981
-2.4817667e-006 -0.493731
-2.4815667e-006 -0.487481
-2.4813667e-006 -0.481232
-2.4811667e-006 -0.481232
-2.4809667e-006 -0.474982
-2.4807667e-006 -0.468732
-2.4805667e-006 -0.462482
-2.4803667e-006 -0.462482
-2.4801667e-006 -0.456232
-2.4799667e-006 -0.449983
-2.4797667e-006 -0.443733
-2.4795667e-006 -0.443733
-2.4793667e-006 -0.437483
-2.4791667e-006 -0.431233
-2.4789667e-006 -0.424984
-2.4787667e-006 -0.418734
-2.4785667e-006 -0.418734
-2.4783667e-006 -0.412484
-2.4781667e-006 -0.406234
-2.4779667e-006 -0.399985
-2.4777667e-006 -0.399985
-2.4775667e-006 -0.393735
-2.4773667e-006 -0.387485
-2.4771667e-006 -0.381235
-2.4769667e-006 -0.381235
-2.4767667e-006 -0.374986
-2.4765667e-006 -0.368736
-2.4763667e-006 -0.362486
-2.4761667e-006 -0.362486
-2.4759667e-006 -0.356236
-2.4757667e-006 -0.356236
-2.4755667e-006 -0.349987
-2.4753667e-006 -0.349987
-2.4751667e-006 -0.343737
-2.4749667e-006 -0.343737
-2.4747667e-006 -0.343737
-2.4745667e-006 -0.343737
-2.4743667e-006 -0.337487
-2.4741667e-006 -0.343737
-2.4739667e-006 -0.343737
-2.4737667e-006 -0.343737
-2.4735667e-006 -0.343737
-2.4733667e-006 -0.343737
-2.4731667e-006 -0.343737
-2.4729667e-006 -0.349987
-2.4727667e-006 -0.349987
-2.4725667e-006 -0.356236
-2.4723667e-006 -0.356236
-2.4721667e-006 -0.362486
-2.4719667e-006 -0.362486
-2.4717667e-006 -0.368736
-2.4715667e-006 -0.368736
-2.4713667e-006 -0.374986
-2.4711667e-006 -0.374986
-2.4709667e-006 -0.381235
-2.4707667e-006 -0.381235
-2.4705667e-006 -0.387485
-2.4703667e-006 -0.387485
-2.4701667e-006 -0.393735
-2.4699667e-006 -0.393735
-2.4697667e-006 -0.399985
-2.4695667e-006 -0.399985
-2.4693667e-006 -0.399985
-2.4691667e-006 -0.399985
-2.4689667e-006 -0.406234
-2.4687667e-006 -0.406234
-2.4685667e-006 -0.406234
-2.4683667e-006 -0.406234
-2.4681667e-006 -0.406234
-2.4679667e-006 -0.406234
-2.4677667e-006 -0.406234
-2.4675667e-006 -0.406234
-2.4673667e-006 -0.399985
-2.4671667e-006 -0.399985
-2.4669667e-006 -0.399985
-2.4667667e-006 -0.399985
-2.4665667e-006 -0.393735
-2.4663667e-006 -0.393735
-2.4661667e-006 -0.393735
-2.4659667e-006 -0.393735
-2.4657667e-006 -0.393735
-2.4655667e-006 -0.393735
-2.4653667e-006 -0.387485
-2.4651667e-006 -0.387485
-2.4649667e-006 -0.387485
-2.4647667e-006 -0.393735
-2.4645667e-006 -0.393735
-2.4643667e-006 -0.393735
-2.4641667e-006 -0.399985
-2.4639667e-006 -0.399985
-2.4637667e-006 -0.399985
-2.4635667e-006 -0.406234
-2.4633667e-006 -0.412484
-2.4631667e-006 -0.418734
-2.4629667e-006 -0.418734
-2.4627667e-006 -0.424984
-2.4625667e-006 -0.431233
-2.4623667e-006 -0.437483
-2.4621667e-006 -0.443733
-2.4619667e-006 -0.456232
-2.4617667e-006 -0.462482
-2.4615667e-006 -0.468732
-2.4613667e-006 -0.474982
-2.4611667e-006 -0.487481
-2.4609667e-006 -0.493731
-2.4607667e-006 -0.506231
-2.4605667e-006 -0.51248
-2.4603667e-006 -0.52498
-2.4601667e-006 -0.53123
-2.4599667e-006 -0.543729
-2.4597667e-006 -0.549979
-2.4595667e-006 -0.562478
-2.4593667e-006 -0.568728
-2.4591667e-006 -0.574978
-2.4589667e-006 -0.587477
-2.4587667e-006 -0.593727
-2.4585667e-006 -0.599977
-2.4583667e-006 -0.606227
-2.4581667e-006 -0.612476
-2.4579667e-006 -0.618726
-2.4577667e-006 -0.624976
-2.4575667e-006 -0.631226
