-2.5000938e-006 0.362461
-2.4998938e-006 0.362461
-2.4996938e-006 0.362486
-2.4994938e-006 0.362486
-2.4992938e-006 0.362511
-2.4990938e-006 0.362511
-2.4988938e-006 0.362536
-2.4986938e-006 0.362536
-2.4984938e-006 0.362561
-2.4982938e-006 0.362561
-2.4980938e-006 0.362586
-2.4978938e-006 0.362611
-2.4976938e-006 0.362611
-2.4974938e-006 0.362611
-2.4972938e-006 0.362636
-2.4970938e-006 0.362636
-2.4968938e-006 0.362636
-2.4966938e-006 0.362661
-2.4964938e-006 0.362661
-2.4962938e-006 0.362661
-2.4960938e-006 0.362661
-2.4958938e-006 0.362661
-2.4956938e-006 0.362636
-2.4954938e-006 0.362636
-2.4952938e-006 0.362636
-2.4950938e-006 0.362611
-2.4948938e-006 0.362611
-2.4946938e-006 0.362586
-2.4944938e-006 0.362586
-2.4942938e-006 0.362561
-2.4940938e-006 0.362536
-2.4938938e-006 0.362536
-2.4936938e-006 0.362511
-2.4934938e-006 0.362486
-2.4932938e-006 0.362461
-2.4930938e-006 0.362461
-2.4928938e-006 0.362436
-2.4926938e-006 0.362411
-2.4924938e-006 0.362386
-2.4922938e-006 0.362386
-2.4920938e-006 0.362361
-2.4918938e-006 0.362336
-2.4916938e-006 0.362336
-2.4914938e-006 0.362311
-2.4912938e-006 0.362311
-2.4910938e-006 0.362311
-2.4908938e-006 0.362286
-2.4906938e-006 0.362286
-2.4904938e-006 0.362286
-2.4902938e-006 0.362286
-2.4900938e-006 0.362311
-2.4898938e-006 0.362311
-2.4896938e-006 0.362311
-2.4894938e-006 0.362336
-2.4892938e-006 0.362336
-2.4890938e-006 0.362361
-2.4888938e-006 0.362386
-2.4886938e-006 0.362386
-2.4884938e-006 0.362411
-2.4882938e-006 0.362436
-2.4880938e-006 0.362486
-2.4878938e-006 0.362511
-2.4876938e-006 0.362536
-2.4874938e-006 0.362561
-2.4872938e-006 0.362586
-2.4870938e-006 0.362611
-2.4868938e-006 0.362661
-2.4866938e-006 0.362686
-2.4864938e-006 0.362711
-2.4862938e-006 0.362761
-2.4860938e-006 0.362786
-2.4858938e-006 0.362811
-2.4856938e-006 0.362861
-2.4854938e-006 0.362886
-2.4852938e-006 0.362911
-2.4850938e-006 0.362936
-2.4848938e-006 0.362986
-2.4846938e-006 0.363011
-2.4844938e-006 0.363036
-2.4842938e-006 0.363061
-2.4840938e-006 0.363086
-2.4838938e-006 0.363111
-2.4836938e-006 0.363136
-2.4834938e-006 0.363186
-2.4832938e-006 0.363211
-2.4830938e-006 0.363236
-2.4828938e-006 0.363261
-2.4826938e-006 0.363261
-2.4824938e-006 0.363286
-2.4822938e-006 0.363311
-2.4820938e-006 0.363336
-2.4818938e-006 0.363361
-2.4816938e-006 0.363386
-2.4814938e-006 0.363411
-2.4812938e-006 0.363436
-2.4810938e-006 0.363461
-2.4808938e-006 0.363486
-2.4806938e-006 0.363511
-2.4804938e-006 0.363536
-2.4802938e-006 0.363561
-2.4800938e-006 0.363586
-2.4798938e-006 0.363611
-2.4796938e-006 0.363636
-2.4794938e-006 0.363661
-2.4792938e-006 0.363686
-2.4790938e-006 0.363711
-2.4788938e-006 0.363736
-2.4786938e-006 0.363736
-2.4784938e-006 0.363761
-2.4782938e-006 0.363786
-2.4780938e-006 0.363811
-2.4778938e-006 0.363836
-2.4776938e-006 0.363836
-2.4774938e-006 0.363861
-2.4772938e-006 0.363861
-2.4770938e-006 0.363886
-2.4768938e-006 0.363886
-2.4766938e-006 0.363911
-2.4764938e-006 0.363911
-2.4762938e-006 0.363911
-2.4760938e-006 0.363911
-2.4758938e-006 0.363911
-2.4756938e-006 0.363911
-2.4754938e-006 0.363911
-2.4752938e-006 0.363911
-2.4750938e-006 0.363886
-2.4748938e-006 0.363886
-2.4746938e-006 0.363861
-2.4744938e-006 0.363861
-2.4742938e-006 0.363836
-2.4740938e-006 0.363811
-2.4738938e-006 0.363786
-2.4736938e-006 0.363761
-2.4734938e-006 0.363761
-2.4732938e-006 0.363736
-2.4730938e-006 0.363711
-2.4728938e-006 0.363686
-2.4726938e-006 0.363661
-2.4724938e-006 0.363636
-2.4722938e-006 0.363611
-2.4720938e-006 0.363586
-2.4718938e-006 0.363561
-2.4716938e-006 0.363511
-2.4714938e-006 0.363486
-2.4712938e-006 0.363461
-2.4710938e-006 0.363461
-2.4708938e-006 0.363436
-2.4706938e-006 0.363411
-2.4704938e-006 0.363386
-2.4702938e-006 0.363361
-2.4700938e-006 0.363361
-2.4698938e-006 0.363336
-2.4696938e-006 0.363336
-2.4694938e-006 0.363311
-2.4692938e-006 0.363311
-2.4690938e-006 0.363311
-2.4688938e-006 0.363311
-2.4686938e-006 0.363286
-2.4684938e-006 0.363286
-2.4682938e-006 0.363311
-2.4680938e-006 0.363286
-2.4678938e-006 0.363311
-2.4676938e-006 0.363311
-2.4674938e-006 0.363311
-2.4672938e-006 0.363311
-2.4670938e-006 0.363311
-2.4668938e-006 0.363336
-2.4666938e-006 0.363336
-2.4664938e-006 0.363336
-2.4662938e-006 0.363336
-2.4660938e-006 0.363361
-2.4658938e-006 0.363361
-2.4656938e-006 0.363361
-2.4654938e-006 0.363361
-2.4652938e-006 0.363386
-2.4650938e-006 0.363386
-2.4648938e-006 0.363386
-2.4646938e-006 0.363386
-2.4644938e-006 0.363386
-2.4642938e-006 0.363361
-2.4640938e-006 0.363361
-2.4638938e-006 0.363361
-2.4636938e-006 0.363336
-2.4634938e-006 0.363336
-2.4632938e-006 0.363311
-2.4630938e-006 0.363286
-2.4628938e-006 0.363286
-2.4626938e-006 0.363261
-2.4624938e-006 0.363236
-2.4622938e-006 0.363211
-2.4620938e-006 0.363186
-2.4618938e-006 0.363161
-2.4616938e-006 0.363111
-2.4614938e-006 0.363086
-2.4612938e-006 0.363061
-2.4610938e-006 0.363036
-2.4608938e-006 0.362986
-2.4606938e-006 0.362961
-2.4604938e-006 0.362936
-2.4602938e-006 0.362886
-2.4600938e-006 0.362861
-2.4598938e-006 0.362811
-2.4596938e-006 0.362786
-2.4594938e-006 0.362761
-2.4592938e-006 0.362736
-2.4590938e-006 0.362711
-2.4588938e-006 0.362686
-2.4586938e-006 0.362636
-2.4584938e-006 0.362636
-2.4582938e-006 0.362611
-2.4580938e-006 0.362586
-2.4578938e-006 0.362561
-2.4576938e-006 0.362561
-2.4574938e-006 0.362536
-2.4572938e-006 0.362536
-2.4570938e-006 0.362536
-2.4568938e-006 0.362536
-2.4566938e-006 0.362511
-2.4564938e-006 0.362536
-2.4562938e-006 0.362536
-2.4560938e-006 0.362536
-2.4558938e-006 0.362536
-2.4556938e-006 0.362561
-2.4554938e-006 0.362561
-2.4552938e-006 0.362586
-2.4550938e-006 0.362611
-2.4548938e-006 0.362636
-2.4546938e-006 0.362636
-2.4544938e-006 0.362661
-2.4542938e-006 0.362686
-2.4540938e-006 0.362711
-2.4538938e-006 0.362736
-2.4536938e-006 0.362786
-2.4534938e-006 0.362811
-2.4532938e-006 0.362836
-2.4530938e-006 0.362861
-2.4528938e-006 0.362886
-2.4526938e-006 0.362911
-2.4524938e-006 0.362936
-2.4522938e-006 0.362961
-2.4520938e-006 0.362986
-2.4518938e-006 0.363011
-2.4516938e-006 0.363036
-2.4514938e-006 0.363061
-2.4512938e-006 0.363086
-2.4510938e-006 0.363111
-2.4508938e-006 0.363136
-2.4506938e-006 0.363161
-2.4504938e-006 0.363161
-2.4502938e-006 0.363186
-2.4500938e-006 0.363186
-2.4498938e-006 0.363211
-2.4496938e-006 0.363211
-2.4494938e-006 0.363236
-2.4492938e-006 0.363236
-2.4490938e-006 0.363236
-2.4488938e-006 0.363236
-2.4486938e-006 0.363236
-2.4484938e-006 0.363236
-2.4482938e-006 0.363236
-2.4480938e-006 0.363236
-2.4478938e-006 0.363236
-2.4476938e-006 0.363211
-2.4474938e-006 0.363211
-2.4472938e-006 0.363211
-2.4470938e-006 0.363211
-2.4468938e-006 0.363186
-2.4466938e-006 0.363186
-2.4464938e-006 0.363186
-2.4462938e-006 0.363161
-2.4460938e-006 0.363161
-2.4458938e-006 0.363161
-2.4456938e-006 0.363161
-2.4454938e-006 0.363136
-2.4452938e-006 0.363136
-2.4450938e-006 0.363136
-2.4448938e-006 0.363136
-2.4446938e-006 0.363136
-2.4444938e-006 0.363136
-2.4442938e-006 0.363136
-2.4440938e-006 0.363136
-2.4438938e-006 0.363136
-2.4436938e-006 0.363136
-2.4434938e-006 0.363161
-2.4432938e-006 0.363161
-2.4430938e-006 0.363161
-2.4428938e-006 0.363161
-2.4426938e-006 0.363186
-2.4424938e-006 0.363186
-2.4422938e-006 0.363211
-2.4420938e-006 0.363211
-2.4418938e-006 0.363211
-2.4416938e-006 0.363236
-2.4414938e-006 0.363236
-2.4412938e-006 0.363236
-2.4410938e-006 0.363236
-2.4408938e-006 0.363236
-2.4406938e-006 0.363236
-2.4404938e-006 0.363261
-2.4402938e-006 0.363261
-2.4400938e-006 0.363236
-2.4398938e-006 0.363236
-2.4396938e-006 0.363236
-2.4394938e-006 0.363211
-2.4392938e-006 0.363211
-2.4390938e-006 0.363186
-2.4388938e-006 0.363161
-2.4386938e-006 0.363161
-2.4384938e-006 0.363136
